index,latitude,longitude,subzone,region,monthly_rent
29896,1.377055,103.769444,59,4,1950
29897,1.431607,103.789609,141,2,2750
29898,1.397175,103.90523,97,3,4200
29899,1.378834,103.895911,57,3,2100
29900,1.375263,103.771657,7,4,2300
29901,1.441596,103.801106,140,2,2950
29902,1.332317,103.936301,8,1,1450
29903,1.318736,103.945716,10,1,2850
29904,1.277768,103.821702,125,0,3350
29905,1.376972,103.888864,58,3,3150
29906,1.357188,103.751124,51,4,2750
29907,1.331839,103.912365,62,1,2000
29908,1.39317,103.742614,30,4,3700
29909,1.380782,103.74467,29,4,1900
29910,1.305444,103.781869,41,0,3700
29911,1.323135,103.912046,70,1,2600
29912,1.290732,103.803847,84,0,3550
29913,1.371185,103.884255,58,3,2400
29914,1.314239,103.870914,14,0,1900
29915,1.380311,103.735332,95,4,3700
29916,1.373261,103.894632,57,3,3150
29917,1.435337,103.837523,88,2,2300
29918,1.358511,103.830067,135,0,1700
29919,1.397311,103.899748,105,3,2400
29920,1.352505,103.937588,118,1,1700
29921,1.372766,103.887619,58,3,3150
29922,1.30533,103.762004,35,4,2900
29923,1.35799,103.937435,118,1,2600
29924,1.3451,103.706912,15,4,2500
29925,1.347884,103.716417,54,4,2600
29926,1.336634,103.925745,9,1,3200
29927,1.3429,103.706185,61,4,2200
29928,1.362432,103.851031,131,3,1900
29929,1.322388,103.866126,12,0,2450
29930,1.362388,103.857881,31,3,1850
29931,1.397942,103.909448,97,3,2050
29932,1.342382,103.845598,129,0,2600
29933,1.321844,103.739873,121,4,3050
29934,1.348241,103.714098,15,4,1850
29935,1.377404,103.940323,92,1,2200
29936,1.438285,103.800646,140,2,3150
29937,1.378493,103.884016,132,3,2500
29938,1.384767,103.895958,38,3,3350
29939,1.318555,103.768028,34,4,2500
29940,1.443557,103.797471,140,2,2050
29941,1.390612,103.879964,45,3,2850
29942,1.352265,103.703604,138,4,2300
29943,1.356842,103.934951,118,1,3550
29944,1.365266,103.844538,131,3,3200
29945,1.3181,103.766693,34,4,2950
29946,1.31949,103.767338,34,4,2500
29947,1.320417,103.853814,6,0,2500
29948,1.313298,103.872838,14,0,3150
29949,1.431509,103.7774,139,2,2100
29950,1.273948,103.820867,124,0,2200
29951,1.303787,103.800385,37,0,2950
29952,1.437743,103.791172,85,2,2100
29953,1.367588,103.89888,67,3,2600
29954,1.376633,103.879384,132,3,2600
29955,1.385262,103.893959,38,3,3800
29956,1.344884,103.70743,15,4,2050
29957,1.331197,103.886977,79,0,2750
29958,1.277732,103.819769,125,0,2600
29959,1.384656,103.899257,105,3,2200
29960,1.334531,103.847566,128,0,4850
29961,1.391181,103.874322,45,3,3700
29962,1.304025,103.913501,81,0,2750
29963,1.350572,103.727173,54,4,2200
29964,1.359603,103.842239,82,0,1800
29965,1.359371,103.938379,117,1,2800
29966,1.383102,103.936733,92,1,2450
29967,1.314478,103.851072,64,0,2600
29968,1.366824,103.836491,110,3,2000
29969,1.374826,103.848956,26,3,2250
29970,1.337815,103.722185,116,4,2200
29971,1.293383,103.809331,80,0,4500
29972,1.352348,103.718438,54,4,2100
29973,1.346604,103.849915,13,0,2000
29974,1.335907,103.854315,16,0,2950
29975,1.418174,103.83619,147,2,2850
29976,1.428514,103.77282,139,2,2300
29977,1.372737,103.850195,26,3,3700
29978,1.32476,103.92437,70,1,4300
29979,1.321581,103.854151,6,0,1500
29980,1.343668,103.756052,22,4,2500
29981,1.453326,103.81684,104,2,2900
29982,1.378083,103.938173,92,1,2100
29983,1.350807,103.757534,21,4,1900
29984,1.355907,103.750412,51,4,2950
29985,1.37405,103.896459,57,3,1900
29986,1.374063,103.945122,90,1,3150
29987,1.3218,103.904424,48,0,3250
29988,1.434686,103.790453,141,2,2850
29989,1.378508,103.750707,122,4,1800
29990,1.330655,103.938496,8,1,1900
29991,1.451984,103.823946,0,2,2200
29992,1.366599,103.846874,131,3,3700
29993,1.353723,103.725203,54,4,2000
29994,1.302013,103.882923,120,0,2600
29995,1.330944,103.84502,128,0,2400
29996,1.384715,103.765271,101,4,2300
29997,1.316757,103.851106,64,0,2600
29998,1.376068,103.891125,58,3,2050
29999,1.385535,103.759378,106,4,2500
30000,1.386627,103.760258,106,4,2200
30001,1.447608,103.772062,87,2,2000
30002,1.393814,103.749399,30,4,2200
30003,1.324419,103.858185,6,0,1800
30004,1.323146,103.85588,6,0,1500
30005,1.37554,103.772545,7,4,1700
30006,1.439633,103.802122,140,2,2400
30007,1.435763,103.77403,142,2,1300
30008,1.374155,103.894019,57,3,2600
30009,1.350155,103.700347,151,4,2300
30010,1.345668,103.695792,151,4,2950
30011,1.303405,103.909734,81,0,2750
30012,1.336427,103.856608,94,0,3050
30013,1.341405,103.735843,149,4,3550
30014,1.401158,103.751472,143,4,2750
30015,1.439459,103.794016,85,2,2950
30016,1.340975,103.701603,61,4,2500
30017,1.403333,103.90797,137,3,2300
30018,1.34013,103.696648,61,4,3050
30019,1.365512,103.892085,67,3,2300
30020,1.342053,103.849396,17,0,2300
30021,1.368804,103.841618,110,3,1800
30022,1.385307,103.89787,105,3,2400
30023,1.334727,103.849823,128,0,3450
30024,1.382905,103.893713,38,3,2200
30025,1.347296,103.754196,20,4,2950
30026,1.338871,103.736219,149,4,1600
30027,1.357615,103.842146,82,0,2750
30028,1.371437,103.881261,58,3,2000
30029,1.376955,103.935942,92,1,4000
30030,1.364425,103.850864,131,3,2400
30031,1.334145,103.929639,8,1,2300
30032,1.399263,103.888859,4,3,1950
30033,1.345073,103.855542,13,0,4600
30034,1.3118,103.76725,33,4,3250
30035,1.331089,103.929205,8,1,2200
30036,1.42655,103.847265,146,2,1950
30037,1.344097,103.702861,61,4,2350
30038,1.359146,103.871811,108,3,2600
30039,1.344086,103.854148,13,0,2100
30040,1.334727,103.849823,128,0,2100
30041,1.339968,103.738041,149,4,1850
30042,1.429409,103.778713,139,2,2600
30043,1.431479,103.827452,148,2,2750
30044,1.333043,103.924774,8,1,1900
30045,1.364421,103.95294,117,1,2500
30046,1.33789,103.746039,130,4,4400
30047,1.344026,103.697478,151,4,2000
30048,1.342563,103.707422,61,4,4200
30049,1.279837,103.824758,65,0,1950
30050,1.330685,103.842659,128,0,2850
30051,1.290732,103.803847,84,0,1750
30052,1.30537,103.78608,41,0,3050
30053,1.326237,103.940828,8,1,2300
30054,1.436009,103.789722,85,2,2500
30055,1.373245,103.946702,90,1,2200
30056,1.400446,103.749872,143,4,1800
30057,1.334821,103.855273,16,0,2950
30058,1.400947,103.900708,83,3,1900
30059,1.327745,103.928874,8,1,3700
30060,1.403861,103.909541,137,3,2150
30061,1.431746,103.838296,88,2,1900
30062,1.362602,103.747425,55,4,2700
30063,1.282909,103.824868,127,0,4000
30064,1.35384,103.873319,107,3,2300
30065,1.431857,103.795306,141,2,2000
30066,1.410629,103.901552,98,3,3450
30067,1.441897,103.774374,87,2,1700
30068,1.324306,103.921625,70,1,4000
30069,1.442838,103.796814,140,2,2950
30070,1.308479,103.882288,2,0,1600
30071,1.400068,103.900399,83,3,4100
30072,1.395322,103.891137,4,3,2750
30073,1.382857,103.76201,106,4,2400
30074,1.305387,103.801063,37,0,1700
30075,1.374843,103.896994,57,3,2100
30076,1.363347,103.83484,135,0,2200
30077,1.347793,103.719591,54,4,3350
30078,1.351041,103.946052,117,1,4500
30079,1.380312,103.768074,43,4,3350
30080,1.423365,103.839104,147,2,3050
30081,1.440957,103.796577,140,2,2950
30082,1.352913,103.938357,118,1,2300
30083,1.34741,103.848055,13,0,3150
30084,1.338578,103.745138,130,4,2600
30085,1.417323,103.841554,78,2,2750
30086,1.427495,103.842377,146,2,2400
30087,1.400065,103.917852,137,3,2500
30088,1.332693,103.926617,8,1,2200
30089,1.331102,103.909147,62,1,2000
30090,1.337174,103.695529,151,4,2600
30091,1.341866,103.952019,111,1,3050
30092,1.414958,103.842655,78,2,3150
30093,1.392878,103.876976,45,3,2300
30094,1.350617,103.756564,21,4,2600
30095,1.380468,103.838817,144,3,2050
30096,1.355136,103.949986,117,1,2000
30097,1.39261,103.901593,100,3,2100
30098,1.339694,103.693915,151,4,2200
30099,1.344712,103.701313,61,4,2850
30100,1.314599,103.764814,33,4,4100
30101,1.404315,103.898852,83,3,4100
30102,1.341771,103.706313,61,4,3550
30103,1.341283,103.844605,129,0,2100
30104,1.371642,103.874102,109,3,2500
30105,1.394999,103.914754,97,3,2500
30106,1.349083,103.754518,21,4,1600
30107,1.368777,103.870475,108,3,2950
30108,1.421334,103.836318,147,2,2600
30109,1.316235,103.876881,2,0,2600
30110,1.401522,103.894627,83,3,3800
30111,1.332444,103.941298,8,1,1600
30112,1.375314,103.836246,69,3,2200
30113,1.33113,103.922093,8,1,2400
30114,1.389105,103.741287,30,4,2600
30115,1.369076,103.838229,110,3,2200
30116,1.378214,103.751983,122,4,1700
30117,1.330971,103.88654,79,0,1850
30118,1.333538,103.913537,62,1,3150
30119,1.396871,103.87986,45,3,1900
30120,1.335501,103.697514,61,4,2400
30121,1.392543,103.878161,45,3,2550
30122,1.310831,103.760796,33,4,1800
30123,1.366423,103.752689,50,4,2100
30124,1.340207,103.721534,116,4,2500
30125,1.341759,103.70149,61,4,3150
30126,1.370851,103.837298,69,3,2600
30127,1.383029,103.840669,144,3,3250
30128,1.379539,103.879954,132,3,4000
30129,1.392484,103.907225,100,3,1950
30130,1.347846,103.85355,13,0,2950
30131,1.321501,103.762229,34,4,2500
30132,1.423032,103.84516,146,2,3350
30133,1.321907,103.939847,10,1,1850
30134,1.328463,103.919978,70,1,2600
30135,1.321329,103.764816,34,4,2950
30136,1.348037,103.957046,111,1,4600
30137,1.362853,103.83474,135,0,3350
30138,1.443988,103.77201,87,2,3150
30139,1.386943,103.773299,43,4,2600
30140,1.45201,103.813929,104,2,2050
30141,1.427852,103.827781,148,2,1800
30142,1.404375,103.904784,98,3,2500
30143,1.34152,103.698797,61,4,2500
30144,1.376851,103.765124,59,4,2600
30145,1.394415,103.745143,30,4,3550
30146,1.286404,103.809742,1,0,650
30147,1.314273,103.771361,34,4,2950
30148,1.373571,103.851551,26,3,4000
30149,1.351601,103.873748,107,3,2500
30150,1.381618,103.737452,95,4,2400
30151,1.375297,103.877732,132,3,2600
30152,1.428376,103.834113,148,2,2450
30153,1.277294,103.830516,65,0,3350
30154,1.357983,103.750736,55,4,2000
30155,1.328617,103.937787,8,1,1150
30156,1.36948,103.85331,31,3,2500
30157,1.381184,103.87984,132,3,2750
30158,1.36255,103.745771,55,4,1900
30159,1.401997,103.750078,143,4,2100
30160,1.322755,103.738658,121,4,2200
30161,1.366197,103.841505,110,3,2500
30162,1.378569,103.738476,95,4,3700
30163,1.413074,103.837976,147,2,2950
30164,1.394101,103.911356,97,3,2600
30165,1.348292,103.940745,118,1,2200
30166,1.366649,103.845255,131,3,3350
30167,1.37549,103.943892,90,1,2850
30168,1.329478,103.921105,70,1,1900
30169,1.33472,103.867928,96,0,1950
30170,1.347278,103.951194,117,1,1900
30171,1.365384,103.852967,31,3,1800
30172,1.341673,103.851008,17,0,2150
30173,1.276079,103.812157,123,0,3550
30174,1.33719,103.722004,116,4,2000
30175,1.339109,103.844687,129,0,2250
30176,1.348147,103.875591,134,3,3800
30177,1.340902,103.746437,130,4,2400
30178,1.34123,103.746119,130,4,2500
30179,1.349922,103.851754,13,0,2500
30180,1.387741,103.766289,101,4,3850
30181,1.378214,103.751983,122,4,2200
30182,1.335845,103.697293,61,4,2950
30183,1.327963,103.844827,6,0,2600
30184,1.443065,103.797831,140,2,1900
30185,1.374407,103.890564,58,3,2500
30186,1.378369,103.935588,92,1,2450
30187,1.335416,103.92235,9,1,2050
30188,1.328226,103.934469,8,1,2850
30189,1.394953,103.904009,100,3,3450
30190,1.376334,103.887399,58,3,2400
30191,1.337869,103.744874,130,4,2600
30192,1.371186,103.85298,26,3,3700
30193,1.437096,103.832778,148,2,2850
30194,1.37258,103.836221,69,3,3150
30195,1.379844,103.763409,59,4,4200
30196,1.346483,103.872494,134,3,3700
30197,1.331868,103.907574,62,1,3350
30198,1.35241,103.886492,77,3,1900
30199,1.346,103.695778,151,4,1900
30200,1.303178,103.911807,81,0,1900
30201,1.342632,103.742134,149,4,3150
30202,1.377798,103.889734,58,3,1950
30203,1.433485,103.80118,140,2,2400
30204,1.329349,103.911583,62,1,1900
30205,1.395322,103.891137,4,3,2200
30206,1.377469,103.935212,92,1,4100
30207,1.348471,103.930228,118,1,3350
30208,1.307148,103.759628,35,4,1700
30209,1.345318,103.721254,54,4,2400
30210,1.426389,103.826911,148,2,1900
30211,1.365517,103.745144,55,4,3150
30212,1.426204,103.847273,146,2,1900
30213,1.428658,103.831728,148,2,2200
30214,1.328223,103.85152,6,0,4000
30215,1.33638,103.723445,116,4,2500
30216,1.273682,103.806579,123,0,2850
30217,1.319126,103.766984,34,4,3550
30218,1.428376,103.834113,148,2,2550
30219,1.378937,103.757165,122,4,2100
30220,1.347779,103.873843,134,3,2950
30221,1.334727,103.849823,128,0,4200
30222,1.347559,103.749887,20,4,2200
30223,1.370933,103.851941,26,3,3800
30224,1.352281,103.946912,117,1,3150
30225,1.271757,103.80956,123,0,2300
30226,1.308083,103.783057,41,0,3350
30227,1.362869,103.889828,77,3,2600
30228,1.337815,103.845131,129,0,1350
30229,1.32142,103.8591,12,0,4250
30230,1.352319,103.948458,117,1,3700
30231,1.420539,103.84069,147,2,2000
30232,1.320041,103.945197,10,1,2200
30233,1.432073,103.780455,139,2,1600
30234,1.335838,103.845163,128,0,2400
30235,1.378145,103.901767,57,3,3900
30236,1.393815,103.873364,45,3,2050
30237,1.326482,103.885545,79,0,1600
30238,1.369968,103.956003,91,1,2100
30239,1.423529,103.831872,148,2,2600
30240,1.309821,103.885072,2,0,1800
30241,1.367787,103.89553,67,3,1850
30242,1.39633,103.898596,105,3,2600
30243,1.387566,103.894821,105,3,2850
30244,1.392607,103.903563,100,3,2100
30245,1.357276,103.940382,117,1,3150
30246,1.341455,103.699482,61,4,2300
30247,1.353364,103.955478,117,1,2100
30248,1.343725,103.700939,61,4,3350
30249,1.381204,103.842514,144,3,2200
30250,1.361579,103.853805,31,3,2400
30251,1.345719,103.959935,111,1,2750
30252,1.378568,103.770647,7,4,2400
30253,1.436468,103.793073,85,2,1800
30254,1.273131,103.821663,124,0,2100
30255,1.389711,103.878686,45,3,2200
30256,1.342275,103.84805,129,0,1900
30257,1.436284,103.831607,148,2,3900
30258,1.366249,103.961918,91,1,2700
30259,1.38094,103.737734,95,4,2300
30260,1.3653,103.896455,67,3,2300
30261,1.367971,103.894713,67,3,1800
30262,1.350913,103.759021,21,4,2500
30263,1.336097,103.738219,149,4,2700
30264,1.448015,103.817881,102,2,3800
30265,1.367096,103.849662,131,3,2200
30266,1.415303,103.842597,78,2,1900
30267,1.351066,103.718528,54,4,3550
30268,1.336406,103.743075,130,4,4950
30269,1.332889,103.94131,8,1,3150
30270,1.312517,103.760867,33,4,2100
30271,1.381471,103.741376,95,4,2750
30272,1.335803,103.720981,116,4,2200
30273,1.398106,103.743556,143,4,3350
30274,1.334527,103.916865,62,1,2500
30275,1.340703,103.736329,149,4,2950
30276,1.351601,103.873748,107,3,2750
30277,1.338573,103.720836,116,4,2950
30278,1.440319,103.803285,140,2,2500
30279,1.4301,103.833118,148,2,2200
30280,1.28692,103.818674,99,0,2000
30281,1.357314,103.947005,117,1,2400
30282,1.357116,103.937285,118,1,2100
30283,1.372761,103.745918,68,4,1900
30284,1.336285,103.848443,128,0,2050
30285,1.349629,103.746381,20,4,2050
30286,1.408007,103.899074,98,3,3100
30287,1.350913,103.837585,135,0,3050
30288,1.336661,103.70373,61,4,3350
30289,1.364877,103.856287,31,3,1900
30290,1.29847,103.79858,119,0,1800
30291,1.322735,103.888103,79,0,2000
30292,1.293751,103.811957,80,0,3800
30293,1.37141,103.876149,109,3,2750
30294,1.404117,103.748355,143,4,1900
30295,1.369298,103.883827,58,3,2600
30296,1.363576,103.745977,55,4,1600
30297,1.448148,103.799143,140,2,3150
30298,1.345058,103.7107,15,4,1900
30299,1.343741,103.741479,149,4,3250
30300,1.351041,103.946052,117,1,2600
30301,1.414695,103.83695,147,2,2200
30302,1.331316,103.856657,72,0,3800
30303,1.363939,103.752556,50,4,3350
30304,1.35001,103.7465,20,4,950
30305,1.281759,103.806862,40,0,3000
30306,1.450299,103.819815,102,2,2750
30307,1.332565,103.845207,128,0,4200
30308,1.379888,103.878385,132,3,2400
30309,1.427238,103.83405,148,2,1900
30310,1.428975,103.832445,148,2,3700
30311,1.293313,103.808253,80,0,3050
30312,1.290067,103.829246,24,0,2850
30313,1.353235,103.717866,54,4,2750
30314,1.332409,103.916789,62,1,1600
30315,1.352696,103.869711,107,3,3800
30316,1.310316,103.791739,53,0,4600
30317,1.319621,103.747111,121,4,2250
30318,1.351919,103.962267,117,1,2300
30319,1.305202,103.763833,35,4,2000
30320,1.289425,103.822305,52,0,2850
30321,1.388344,103.901265,105,3,1800
30322,1.338538,103.746223,130,4,2300
30323,1.335907,103.854315,16,0,2850
30324,1.348968,103.717106,54,4,1850
30325,1.282955,103.827983,127,0,2950
30326,1.343026,103.70688,61,4,2750
30327,1.370407,103.847231,5,3,2750
30328,1.334661,103.848578,128,0,2750
30329,1.348222,103.747188,20,4,3150
30330,1.379188,103.756783,122,4,2300
30331,1.388764,103.876212,45,3,2750
30332,1.328168,103.938918,8,1,1800
30333,1.335501,103.697514,61,4,2050
30334,1.387228,103.77279,43,4,2600
30335,1.392913,103.892403,4,3,2400
30336,1.295383,103.804962,84,0,5250
30337,1.352815,103.962913,117,1,1900
30338,1.347079,103.693822,151,4,2850
30339,1.333886,103.723688,116,4,2200
30340,1.381296,103.761571,106,4,3150
30341,1.402439,103.749921,143,4,2400
30342,1.386911,103.76331,101,4,2200
30343,1.341234,103.847294,129,0,2100
30344,1.347444,103.950618,117,1,1900
30345,1.384242,103.899542,105,3,1900
30346,1.380769,103.842378,144,3,3550
30347,1.339804,103.720608,116,4,2750
30348,1.340499,103.720198,116,4,2400
30349,1.426511,103.834285,148,2,2500
30350,1.351068,103.873397,107,3,4200
30351,1.306723,103.783524,41,0,1850
30352,1.363484,103.752171,50,4,2100
30353,1.389833,103.907856,100,3,2500
30354,1.399241,103.910054,97,3,3700
30355,1.335369,103.699358,61,4,2550
30356,1.329304,103.922416,70,1,2000
30357,1.434138,103.82702,148,2,1600
30358,1.354747,103.868732,107,3,2300
30359,1.414548,103.834104,147,2,2750
30360,1.331311,103.925308,8,1,2300
30361,1.44288,103.798888,140,2,2100
30362,1.347717,103.742832,23,4,2000
30363,1.274476,103.84007,42,0,2850
30364,1.406414,103.91262,137,3,2400
30365,1.340835,103.706007,61,4,4200
30366,1.290435,103.803106,84,0,2100
30367,1.393542,103.912428,97,3,2050
30368,1.395825,103.898498,105,3,3900
30369,1.364285,103.890468,77,3,2100
30370,1.38517,103.758529,106,4,1900
30371,1.377461,103.891273,58,3,2200
30372,1.368364,103.96066,91,1,2500
30373,1.404112,103.897399,83,3,3850
30374,1.34991,103.75904,21,4,2500
30375,1.404117,103.748355,143,4,2950
30376,1.432377,103.840588,146,2,3150
30377,1.353288,103.865796,107,3,3350
30378,1.401627,103.751578,143,4,1950
30379,1.397319,103.916019,137,3,2000
30380,1.377506,103.840557,144,3,2300
30381,1.403481,103.907117,137,3,2400
30382,1.329304,103.922416,70,1,2500
30383,1.339509,103.855647,76,0,1900
30384,1.450882,103.823326,0,2,2300
30385,1.371626,103.857736,26,3,1600
30386,1.330232,103.909387,62,1,1600
30387,1.373193,103.963385,91,1,2400
30388,1.332283,103.88562,79,0,3150
30389,1.330008,103.842533,128,0,2350
30390,1.363484,103.752171,50,4,2500
30391,1.324487,103.866368,12,0,2200
30392,1.395792,103.748288,30,4,2000
30393,1.437269,103.790432,85,2,2950
30394,1.363453,103.834215,135,0,2400
30395,1.372746,103.889042,58,3,2600
30396,1.336097,103.738219,149,4,2100
30397,1.382746,103.742446,95,4,2400
30398,1.356213,103.93996,117,1,2750
30399,1.350254,103.887795,115,3,2500
30400,1.319447,103.765649,34,4,3450
30401,1.326353,103.932637,8,1,2100
30402,1.340346,103.743711,130,4,2850
30403,1.375745,103.885413,58,3,2300
30404,1.375723,103.837123,69,3,2300
30405,1.388641,103.904624,100,3,2400
30406,1.351856,103.746077,20,4,2600
30407,1.282758,103.825206,127,0,2950
30408,1.333961,103.880582,60,0,2400
30409,1.453567,103.816469,104,2,3800
30410,1.350122,103.837942,135,0,3350
30411,1.371142,103.958819,91,1,1900
30412,1.347333,103.74899,20,4,3350
30413,1.372981,103.746249,68,4,2600
30414,1.433437,103.798055,140,2,1950
30415,1.352291,103.715246,54,4,2400
30416,1.352077,103.937112,118,1,3700
30417,1.399773,103.906001,97,3,2200
30418,1.303154,103.761944,35,4,1850
30419,1.34863,103.952853,117,1,2600
30420,1.370459,103.837419,69,3,1900
30421,1.426881,103.829303,148,2,1750
30422,1.400124,103.914872,137,3,2100
30423,1.32743,103.885682,79,0,1900
30424,1.327805,103.853262,6,0,2750
30425,1.372077,103.841948,69,3,2100
30426,1.340729,103.746781,130,4,3350
30427,1.38091,103.756926,122,4,2600
30428,1.363832,103.890738,77,3,2150
30429,1.325023,103.887461,79,0,2100
30430,1.317824,103.880078,2,0,2100
30431,1.330293,103.859166,72,0,2100
30432,1.349808,103.949578,117,1,1900
30433,1.316235,103.876881,2,0,2350
30434,1.378101,103.736002,95,4,2400
30435,1.305387,103.801063,37,0,1900
30436,1.338871,103.736219,149,4,1800
30437,1.309443,103.883336,2,0,2600
30438,1.379627,103.940582,92,1,3550
30439,1.335341,103.854859,16,0,3250
30440,1.34535,103.955127,111,1,2700
30441,1.396272,103.914538,97,3,1600
30442,1.331434,103.845119,128,0,2300
30443,1.300728,103.799417,119,0,3450
