index,rent_approval_date,town,block,flat_type,flat_model
32359,22,2493.746110765401,104,3,2612.0313047541176
32360,16,2438.2272228320526,772,4,2709.678997846937
32361,26,2438.2272228320526,220,5,2636.2110523221636
32362,4,2398.090586145648,855,5,2636.2110523221636
32363,29,2646.8089788732395,706,3,2369.9654622741764
32364,11,2398.090586145648,619,4,2464.689063616869
32365,1,2638.489122639254,708,4,2612.0313047541176
32366,1,2503.2528856243443,541,4,2612.0313047541176
32367,16,2640.890550645819,682,5,2709.678997846937
32368,7,2646.8089788732395,375,3,2369.9654622741764
32369,6,2446.109123434705,313,3,2369.9654622741764
32370,26,2446.109123434705,450,3,2612.0313047541176
32371,21,2665.537634408602,103,4,2612.0313047541176
32372,20,2466.2982514021774,537,4,2612.0313047541176
32373,14,2398.090586145648,706,3,2369.9654622741764
32374,7,2502.5743977326406,343,5,2636.2110523221636
32375,26,2466.2982514021774,552,5,2636.2110523221636
32376,28,2493.746110765401,165,4,2612.0313047541176
32377,4,2665.5555555555557,176,5,2636.2110523221636
32378,24,2640.890550645819,186,3,2636.2110523221636
32379,1,2416.7000572409847,319,3,2369.9654622741764
32380,5,2516.6805151641047,104,3,2612.0313047541176
32381,12,2398.090586145648,121,3,2369.9654622741764
32382,28,2640.890550645819,987,5,2709.678997846937
32383,8,2665.537634408602,93,3,2369.9654622741764
32384,15,2416.7000572409847,351,4,2612.0313047541176
32385,1,2640.890550645819,350,5,2636.2110523221636
32386,16,2398.090586145648,605,3,2464.689063616869
32387,10,2622.233325006245,138,6,2878.7259615384614
32388,14,2446.109123434705,289,5,2636.2110523221636
32389,26,2446.109123434705,117,5,2612.0313047541176
32390,8,2638.489122639254,353,4,2612.0313047541176
32391,28,2640.890550645819,942,4,2612.0313047541176
32392,26,2466.2982514021774,541,5,2636.2110523221636
32393,23,2438.2272228320526,414,5,2636.2110523221636
32394,11,2502.5743977326406,673,5,2709.678997846937
32395,8,2867.0494084899096,110,3,2464.689063616869
32396,28,2646.8089788732395,715,4,2369.9654622741764
32397,7,2502.5743977326406,548,5,2636.2110523221636
32398,13,3153.6585365853657,53,4,2636.2110523221636
32399,17,2540.491009681881,317,5,2636.2110523221636
32400,8,2398.090586145648,739,3,2369.9654622741764
32401,29,2640.890550645819,206,5,2444.223985890653
32402,0,2446.109123434705,422,4,2369.9654622741764
32403,11,2638.489122639254,270,4,2612.0313047541176
32404,10,2904.1139240506327,30,3,2444.223985890653
32405,4,2867.0494084899096,223,5,2636.2110523221636
32406,4,2640.890550645819,660,5,2636.2110523221636
32407,21,2646.150885296382,401,4,2612.0313047541176
32408,15,2446.109123434705,535,6,2978.033472803347
32409,12,2540.491009681881,335,5,2636.2110523221636
32410,0,2595.1461988304095,219,5,2636.2110523221636
32411,23,2484.2657342657344,45,5,2636.2110523221636
32412,1,2622.233325006245,320,5,2636.2110523221636
32413,10,2398.090586145648,734,3,2369.9654622741764
32414,26,2398.090586145648,298,5,2636.2110523221636
32415,28,2398.090586145648,283,3,2612.0313047541176
32416,19,2516.6805151641047,112,3,2636.2110523221636
32417,4,2665.537634408602,39,5,2444.223985890653
32418,9,2622.233325006245,189,6,2878.7259615384614
32419,4,2646.8089788732395,345,3,2369.9654622741764
32420,11,2398.090586145648,783,4,2612.0313047541176
32421,13,2493.746110765401,479,4,2709.678997846937
32422,12,2686.857476635514,509,6,2878.7259615384614
32423,3,2516.6805151641047,79,4,2612.0313047541176
32424,25,2646.8089788732395,346,3,2369.9654622741764
32425,23,2904.1139240506327,44,3,2636.2110523221636
32426,16,2665.5555555555557,294,5,2709.678997846937
32427,19,2904.1139240506327,4,5,2636.2110523221636
32428,21,2398.090586145648,296,4,2612.0313047541176
32429,12,2493.746110765401,450,5,2636.2110523221636
32430,1,2484.2657342657344,121,4,2369.9654622741764
32431,3,2640.890550645819,328,5,2636.2110523221636
32432,20,2503.2528856243443,513,5,2636.2110523221636
32433,5,2646.8089788732395,355,5,2444.223985890653
32434,21,2640.890550645819,348,4,2612.0313047541176
32435,0,2646.150885296382,538,4,2612.0313047541176
32436,21,2503.2528856243443,512,4,2612.0313047541176
32437,13,2493.746110765401,630,5,2709.678997846937
32438,26,2665.537634408602,816,5,2636.2110523221636
32439,27,2638.489122639254,396,4,2612.0313047541176
32440,3,2516.6805151641047,13,3,2636.2110523221636
32441,15,2484.2657342657344,92,4,2612.0313047541176
32442,1,2493.746110765401,458,4,2709.678997846937
32443,25,2904.1139240506327,22,3,2636.2110523221636
32444,18,2665.537634408602,107,4,2612.0313047541176
32445,13,2665.537634408602,64,3,2636.2110523221636
32446,4,2466.2982514021774,881,5,2636.2110523221636
32447,0,2502.5743977326406,156,5,2636.2110523221636
32448,17,2516.6805151641047,105,4,2612.0313047541176
32449,30,2540.491009681881,362,4,2612.0313047541176
32450,5,2686.857476635514,469,5,2636.2110523221636
32451,27,2646.8089788732395,728,3,2369.9654622741764
32452,0,2540.491009681881,356,4,2709.678997846937
32453,6,2503.2528856243443,541,4,2612.0313047541176
32454,21,2867.0494084899096,128,5,2636.2110523221636
32455,9,2502.5743977326406,453,5,2709.678997846937
32456,27,2646.8089788732395,421,4,2612.0313047541176
32457,22,2502.5743977326406,627,4,2612.0313047541176
32458,19,2493.746110765401,135,6,2978.033472803347
32459,11,2622.233325006245,314,4,2709.678997846937
32460,22,2502.5743977326406,288,4,2612.0313047541176
32461,11,2446.109123434705,503,3,2464.689063616869
32462,16,2503.2528856243443,686,4,2464.689063616869
32463,27,2638.489122639254,851,3,2612.0313047541176
32464,5,2646.8089788732395,459,5,2636.2110523221636
32465,7,2516.6805151641047,230,5,2444.223985890653
32466,26,2446.109123434705,132,3,2369.9654622741764
32467,1,2502.5743977326406,489,4,2612.0313047541176
32468,3,2646.8089788732395,507,4,2369.9654622741764
32469,1,2466.2982514021774,762,4,2612.0313047541176
32470,29,2585.947712418301,17,4,2636.2110523221636
32471,24,2416.7000572409847,335,4,2369.9654622741764
32472,11,2416.7000572409847,417,4,2369.9654622741764
32473,8,2640.890550645819,713,4,2612.0313047541176
32474,20,2398.090586145648,324,6,2878.7259615384614
32475,15,2904.1139240506327,16,3,2636.2110523221636
32476,29,2904.1139240506327,12,4,2612.0313047541176
32477,26,2622.233325006245,311,5,2709.678997846937
32478,12,2503.2528856243443,980,5,2636.2110523221636
32479,11,2640.890550645819,914,3,2612.0313047541176
32480,27,2438.2272228320526,628,3,2369.9654622741764
32481,19,2638.489122639254,856,6,2878.7259615384614
32482,25,2416.7000572409847,103,3,2369.9654622741764
32483,1,2516.6805151641047,169,3,2636.2110523221636
32484,30,2646.8089788732395,364,3,2369.9654622741764
32485,6,2646.150885296382,546,5,2636.2110523221636
32486,1,2646.8089788732395,338,5,2636.2110523221636
32487,18,2640.890550645819,705,5,2636.2110523221636
32488,14,2640.890550645819,675,4,2709.678997846937
32489,23,2646.8089788732395,375,4,2369.9654622741764
32490,3,2398.090586145648,392,6,2978.033472803347
32491,1,2904.1139240506327,19,4,2612.0313047541176
32492,9,2540.491009681881,589,4,2439.140271493213
32493,14,2646.150885296382,206,4,2464.689063616869
32494,17,2638.489122639254,221,4,2612.0313047541176
32495,24,2646.8089788732395,433,3,2369.9654622741764
32496,29,2904.1139240506327,81,5,2636.2110523221636
32497,22,2516.6805151641047,193,4,2636.2110523221636
32498,17,2622.233325006245,430,5,2636.2110523221636
32499,14,2438.2272228320526,218,3,2369.9654622741764
32500,13,2516.6805151641047,142,4,2612.0313047541176
32501,12,2516.6805151641047,91,3,2636.2110523221636
32502,21,2638.489122639254,240,3,2612.0313047541176
32503,4,2638.489122639254,450,4,2612.0313047541176
32504,12,2503.2528856243443,681,3,2464.689063616869
32505,25,2416.7000572409847,570,3,2369.9654622741764
32506,19,2595.1461988304095,329,4,2612.0313047541176
32507,18,2484.2657342657344,97,3,2636.2110523221636
32508,15,2640.890550645819,211,3,2636.2110523221636
32509,14,2502.5743977326406,214,6,2978.033472803347
32510,20,2686.857476635514,569,5,2636.2110523221636
32511,18,2484.2657342657344,33,3,2612.0313047541176
32512,21,2466.2982514021774,605,4,2439.140271493213
32513,4,2640.890550645819,368,4,2612.0313047541176
32514,17,2665.537634408602,1,3,2636.2110523221636
32515,1,2438.2272228320526,110,3,2369.9654622741764
32516,4,2438.2272228320526,28,3,2636.2110523221636
32517,10,2398.090586145648,712,3,2369.9654622741764
32518,16,2540.491009681881,485,4,2439.140271493213
32519,3,2516.6805151641047,16,5,2612.0313047541176
32520,13,2640.890550645819,652,5,2636.2110523221636
32521,16,2516.6805151641047,53,3,2636.2110523221636
32522,4,2503.2528856243443,658,3,2612.0313047541176
32523,1,2466.2982514021774,899,5,2636.2110523221636
32524,26,2622.233325006245,131,4,2439.140271493213
32525,26,2484.2657342657344,36,5,2636.2110523221636
32526,14,2867.0494084899096,105,4,2612.0313047541176
32527,18,2446.109123434705,291,4,2612.0313047541176
32528,7,2484.2657342657344,81,2,2444.223985890653
32529,1,2398.090586145648,765,4,2612.0313047541176
32530,1,2398.090586145648,748,3,2369.9654622741764
32531,10,2493.746110765401,435,4,2464.689063616869
32532,15,2638.489122639254,706,5,2636.2110523221636
32533,22,2646.8089788732395,427,3,2369.9654622741764
32534,6,2516.6805151641047,128,3,2636.2110523221636
32535,9,2840.4328578455484,50,4,2612.0313047541176
32536,18,2484.2657342657344,11,4,2612.0313047541176
32537,14,2398.090586145648,740,3,2369.9654622741764
32538,16,2416.7000572409847,560,3,2369.9654622741764
32539,29,2840.4328578455484,85,3,2444.223985890653
32540,10,2638.489122639254,394,5,2612.0313047541176
32541,15,2416.7000572409847,336,4,2369.9654622741764
32542,27,2638.489122639254,234,5,2636.2110523221636
32543,29,2466.2982514021774,23,3,2369.9654622741764
32544,22,2646.150885296382,325,4,2612.0313047541176
32545,25,2595.1461988304095,230,5,2636.2110523221636
32546,1,2503.2528856243443,913,5,2636.2110523221636
32547,27,2665.5555555555557,161,5,2709.678997846937
32548,20,2503.2528856243443,524,3,2612.0313047541176
32549,3,2484.2657342657344,53,6,2978.033472803347
32550,7,2646.150885296382,228,4,2369.9654622741764
32551,26,2904.1139240506327,91,3,2612.0313047541176
32552,29,2622.233325006245,251,5,2636.2110523221636
32553,21,2638.489122639254,408,3,2636.2110523221636
32554,26,2416.7000572409847,313,3,2369.9654622741764
32555,27,2640.890550645819,643,4,2439.140271493213
32556,28,2438.2272228320526,50,4,2369.9654622741764
32557,4,2503.2528856243443,980,4,2439.140271493213
32558,6,2516.6805151641047,60,5,2636.2110523221636
32559,23,2840.4328578455484,55,5,2636.2110523221636
32560,6,2493.746110765401,447,5,2636.2110523221636
32561,8,2398.090586145648,717,3,2464.689063616869
32562,24,2840.4328578455484,168,3,2636.2110523221636
32563,29,2638.489122639254,230,4,2612.0313047541176
32564,10,2595.1461988304095,278,4,2612.0313047541176
32565,26,2516.6805151641047,183,3,2636.2110523221636
32566,22,2646.8089788732395,351,3,2369.9654622741764
32567,8,2904.1139240506327,32,3,2636.2110523221636
32568,15,2493.746110765401,479,4,2709.678997846937
32569,10,2516.6805151641047,105,4,2612.0313047541176
32570,5,2640.890550645819,183,4,2612.0313047541176
32571,1,2638.489122639254,497,5,2709.678997846937
32572,13,2840.4328578455484,97,3,2444.223985890653
32573,29,2622.233325006245,110,5,2636.2110523221636
32574,8,2398.090586145648,325,6,2878.7259615384614
32575,24,2585.947712418301,30,3,2636.2110523221636
32576,1,2540.491009681881,501,4,2612.0313047541176
32577,3,2638.489122639254,819,3,2369.9654622741764
32578,29,2502.5743977326406,515,5,2612.0313047541176
32579,0,2665.537634408602,3,4,2612.0313047541176
32580,11,2904.1139240506327,114,4,2612.0313047541176
32581,1,2416.7000572409847,636,4,2369.9654622741764
32582,13,2640.890550645819,702,6,2878.7259615384614
32583,0,2466.2982514021774,687,5,2709.678997846937
32584,16,2622.233325006245,320,5,2636.2110523221636
32585,29,2503.2528856243443,321,3,2369.9654622741764
32586,29,2502.5743977326406,14,5,2636.2110523221636
32587,11,2502.5743977326406,484,5,2636.2110523221636
32588,10,2438.2272228320526,767,5,2709.678997846937
32589,30,2665.5555555555557,167,4,2709.678997846937
32590,23,2638.489122639254,364,5,2636.2110523221636
32591,24,2502.5743977326406,19,3,2369.9654622741764
32592,8,2398.090586145648,448,4,2612.0313047541176
32593,15,2646.8089788732395,519,3,2369.9654622741764
32594,15,2622.233325006245,268,4,2709.678997846937
32595,1,2540.491009681881,416,6,2878.7259615384614
32596,6,2665.5555555555557,195,4,2709.678997846937
32597,11,2665.537634408602,38,4,2612.0313047541176
32598,11,2502.5743977326406,411,4,2612.0313047541176
32599,24,2484.2657342657344,58,3,2612.0313047541176
32600,24,2503.2528856243443,579,6,2878.7259615384614
32601,10,2646.8089788732395,381,4,2369.9654622741764
32602,19,2622.233325006245,310,5,2709.678997846937
32603,24,2665.5555555555557,603,4,2612.0313047541176
32604,6,2665.5555555555557,112,6,2709.678997846937
32605,27,2398.090586145648,784,4,2612.0313047541176
32606,30,2638.489122639254,274,4,2612.0313047541176
32607,1,2640.890550645819,186,3,2636.2110523221636
32608,0,2503.2528856243443,420,5,2636.2110523221636
32609,12,2503.2528856243443,510,4,2464.689063616869
32610,14,2466.2982514021774,570,4,2612.0313047541176
32611,9,2438.2272228320526,117,3,2369.9654622741764
32612,9,2466.2982514021774,687,5,2709.678997846937
32613,12,2686.857476635514,513,5,2636.2110523221636
32614,25,2438.2272228320526,602,5,2636.2110523221636
32615,16,2398.090586145648,117,3,2612.0313047541176
32616,21,2438.2272228320526,808,4,2612.0313047541176
32617,18,2466.2982514021774,534,5,2709.678997846937
32618,10,2904.1139240506327,18,3,2636.2110523221636
32619,6,2466.2982514021774,402,6,2878.7259615384614
32620,29,2446.109123434705,240,4,2369.9654622741764
32621,21,2493.746110765401,655,6,2709.678997846937
32622,6,2466.2982514021774,130,3,2636.2110523221636
32623,20,2540.491009681881,474,5,2636.2110523221636
32624,16,2446.109123434705,339,3,2612.0313047541176
32625,0,2665.5555555555557,272,5,2709.678997846937
32626,1,2640.890550645819,665,6,2878.7259615384614
32627,10,2622.233325006245,262,5,2636.2110523221636
32628,5,2904.1139240506327,86,3,2636.2110523221636
32629,21,2502.5743977326406,683,5,2636.2110523221636
32630,1,2840.4328578455484,31,3,2444.223985890653
32631,13,2840.4328578455484,55,4,2612.0313047541176
32632,23,2638.489122639254,862,4,2612.0313047541176
32633,21,2438.2272228320526,516,5,2636.2110523221636
32634,18,2646.8089788732395,604,5,2636.2110523221636
32635,22,2665.537634408602,98,3,2636.2110523221636
32636,22,2640.890550645819,601,5,2709.678997846937
32637,0,2640.890550645819,674,5,2636.2110523221636
32638,14,2466.2982514021774,776,4,2612.0313047541176
32639,1,2466.2982514021774,19,3,2636.2110523221636
32640,3,2904.1139240506327,48,4,2612.0313047541176
32641,27,2867.0494084899096,195,3,2464.689063616869
32642,16,2466.2982514021774,786,4,2612.0313047541176
32643,4,2493.746110765401,166,4,2612.0313047541176
32644,4,2646.8089788732395,433,3,2369.9654622741764
32645,14,2438.2272228320526,747,5,3150.4043126684637
32646,29,2640.890550645819,673,5,2636.2110523221636
32647,28,2438.2272228320526,95,4,2369.9654622741764
32648,9,2640.890550645819,658,5,2636.2110523221636
32649,20,2502.5743977326406,807,2,2612.0313047541176
32650,16,2438.2272228320526,532,3,2369.9654622741764
32651,16,2640.890550645819,338,4,2612.0313047541176
32652,24,2622.233325006245,131,4,2439.140271493213
32653,28,2502.5743977326406,529,6,2878.7259615384614
32654,24,2665.5555555555557,659,2,2612.0313047541176
32655,23,2665.5555555555557,132,5,2709.678997846937
32656,14,2446.109123434705,505,3,2636.2110523221636
32657,18,2595.1461988304095,270,5,2636.2110523221636
32658,7,2398.090586145648,726,4,2464.689063616869
32659,19,2622.233325006245,440,4,2612.0313047541176
32660,3,2665.5555555555557,103,5,2636.2110523221636
32661,23,2867.0494084899096,122,4,2464.689063616869
32662,28,2686.857476635514,569,4,2612.0313047541176
32663,6,2502.5743977326406,272,6,2878.7259615384614
32664,30,2438.2272228320526,105,3,2369.9654622741764
32665,3,2540.491009681881,330,4,2612.0313047541176
32666,0,2466.2982514021774,687,5,2709.678997846937
32667,10,2665.537634408602,12,5,2444.223985890653
32668,20,2622.233325006245,183,5,2636.2110523221636
32669,21,2622.233325006245,416,5,2636.2110523221636
32670,1,2502.5743977326406,807,4,2612.0313047541176
32671,15,2665.537634408602,108,4,2612.0313047541176
32672,14,2904.1139240506327,80,4,2709.678997846937
32673,6,2904.1139240506327,38,3,2636.2110523221636
32674,8,2466.2982514021774,748,4,2612.0313047541176
32675,16,2398.090586145648,412,5,2636.2110523221636
32676,17,2502.5743977326406,296,5,2709.678997846937
32677,1,2904.1139240506327,113,4,2612.0313047541176
32678,11,2640.890550645819,650,5,2636.2110523221636
32679,11,2622.233325006245,301,5,2636.2110523221636
32680,3,2686.857476635514,524,4,2612.0313047541176
32681,20,2540.491009681881,407,5,2636.2110523221636
32682,15,2398.090586145648,363,3,2612.0313047541176
32683,21,2640.890550645819,828,6,2878.7259615384614
32684,8,2686.857476635514,275,4,2612.0313047541176
32685,12,2867.0494084899096,109,4,2464.689063616869
32686,9,2640.890550645819,353,4,2612.0313047541176
32687,27,2646.8089788732395,346,3,2369.9654622741764
32688,27,2503.2528856243443,620,3,2636.2110523221636
32689,15,2840.4328578455484,49,4,2612.0313047541176
32690,1,2416.7000572409847,565,3,2369.9654622741764
32691,20,2646.8089788732395,610,3,2612.0313047541176
32692,29,2638.489122639254,393,5,2636.2110523221636
32693,28,2640.890550645819,658,5,2636.2110523221636
32694,5,2516.6805151641047,117,3,2369.9654622741764
32695,5,2904.1139240506327,103,4,2444.223985890653
32696,5,2867.0494084899096,187,6,2978.033472803347
