rent_approval_date,town,block,flat_type,flat_model,floor_area_sqm,lease_commence_date,latitude,longitude,subzone,region,monthly_rent
27,2446.109123434705,292,4,7,93.0,53,1.34478,103.753962,20,4,4000
1,2398.090586145648,745,3,10,67.0,19,1.429313,103.833492,148,2,2300
5,2446.109123434705,190,4,7,100.0,31,1.345386,103.746045,23,4,2300
10,2840.4328578455484,84,3,15,58.0,1,1.303636,103.799462,37,0,1900
24,2867.0494084899096,221,5,7,138.0,26,1.357869,103.848923,82,0,4700
10,2686.857476635514,537,6,6,148.0,26,1.36975,103.949794,90,1,2850
26,2466.2982514021774,834,6,3,189.0,28,1.440078,103.791076,85,2,3150
14,2646.8089788732395,715,4,10,91.0,15,1.303154,103.761944,35,4,2950
30,2904.1139240506327,45,2,5,45.0,10,1.271757,103.80956,123,0,2200
9,2493.746110765401,618,4,9,85.0,36,1.385266,103.761288,106,4,1800
1,2867.0494084899096,265,4,7,104.0,26,1.358312,103.842088,82,0,2600
18,2665.555555555556,171,5,5,110.0,38,1.394977,103.912718,97,3,3550
9,2516.6805151641047,17,4,7,103.0,17,1.336222,103.881103,60,0,2000
25,2595.146198830409,235,3,10,68.0,16,1.339976,103.74216,149,4,3350
0,2640.890550645819,122,3,5,61.0,8,1.335985,103.723866,116,4,1350
5,2640.890550645819,635,5,5,110.0,35,1.342793,103.698397,61,4,2500
30,2927.678571428572,13,5,5,122.0,22,1.338746,103.772439,3,0,1900
5,2867.0494084899096,229,4,7,104.0,26,1.357602,103.846073,82,0,2600
3,2646.8089788732395,359,4,10,92.0,12,1.313493,103.769855,34,4,2850
11,2622.233325006245,192,5,5,115.0,34,1.39422,103.903054,100,3,2750
1,2595.146198830409,62,5,5,110.0,37,1.321499,103.738982,121,4,2400
1,2867.0494084899096,226,5,7,135.0,26,1.358546,103.847127,82,0,2600
8,2665.537634408602,683,4,7,103.0,20,1.314459,103.856019,74,0,2750
9,2686.857476635514,109,4,7,103.0,24,1.368464,103.956009,91,1,2200
11,2665.555555555556,195,4,11,90.0,41,1.401083,103.906767,97,3,2000
22,2640.890550645819,273,5,5,111.0,35,1.35145,103.703485,138,4,1700
11,2493.746110765401,618,4,9,85.0,36,1.385266,103.761288,106,4,1600
19,2665.555555555556,109,5,5,110.0,37,1.39553,103.90886,97,3,3000
15,2665.555555555556,132,5,11,111.0,37,1.393069,103.910698,97,3,2150
11,2646.8089788732395,427,3,10,81.0,12,1.311971,103.763803,33,4,2100
20,2516.6805151641047,130,4,7,93.0,52,1.337394,103.843184,129,0,4950
1,2484.2657342657344,36,5,5,110.0,40,1.321172,103.901773,48,0,2950
29,2646.150885296382,222,3,10,67.0,19,1.35843,103.871224,108,3,2400
18,2622.233325006245,313,4,11,92.0,37,1.391586,103.88752,4,3,3300
1,2416.7000572409847,440,3,10,67.0,13,1.366428,103.854311,31,3,2300
7,2466.2982514021774,845,4,14,84.0,28,1.442755,103.792532,85,2,1800
14,2484.2657342657344,30,4,7,103.0,32,1.309443,103.883336,2,0,2850
29,2398.090586145648,778,3,7,74.0,23,1.422208,103.833791,71,2,3450
10,2665.555555555556,306,4,11,96.0,46,1.406093,103.905395,98,3,2850
9,2640.890550645819,182,5,5,116.0,35,1.333691,103.722503,116,4,2450
15,2646.8089788732395,728,3,10,68.0,14,1.305202,103.763833,35,4,3150
30,2516.6805151641047,207,3,5,76.0,7,1.342382,103.845598,129,0,3450
29,2665.537634408602,34,3,15,53.0,4,1.326982,103.857762,6,0,2100
6,2466.2982514021774,579,4,7,90.0,35,1.430713,103.795709,141,2,1900
17,2438.2272228320526,607,5,5,121.0,17,1.331085,103.9129,62,1,2300
13,2503.2528856243443,952,5,5,120.0,33,1.375297,103.877732,132,3,3300
9,2638.489122639254,114,5,5,121.0,22,1.343849,103.950438,111,1,2550
6,2493.746110765401,419,5,5,128.0,23,1.383945,103.769614,43,4,2100
13,2646.150885296382,323,3,14,64.0,19,1.351169,103.869408,107,3,2100
8,2638.489122639254,896,4,7,104.0,22,1.348303,103.932452,118,1,1900
1,2398.090586145648,328,6,3,145.0,22,1.42978,103.843057,146,2,2100
30,2493.746110765401,633,4,7,93.0,47,1.384735,103.759218,106,4,3700
13,2638.489122639254,241,3,7,74.0,19,1.354615,103.947117,117,1,2100
11,2484.2657342657344,66,3,15,56.0,1,1.326536,103.887673,79,0,1850
25,2622.233325006245,238,5,5,122.0,33,1.39044,103.898664,105,3,5050
11,2640.890550645819,339,3,7,67.0,46,1.338757,103.722157,116,4,1800
5,2665.555555555556,663,3,7,65.0,50,1.400243,103.91708,137,3,2000
23,2438.2272228320526,59,3,7,76.0,18,1.324889,103.920247,70,1,3700
12,2585.947712418301,17,4,5,82.0,9,1.303768,103.914176,81,0,2500
3,2638.489122639254,114,5,7,133.0,16,1.345972,103.94676,117,1,2700
8,2416.7000572409847,417,3,10,74.0,13,1.36496,103.855197,31,3,2300
17,2503.2528856243443,501,3,14,64.0,20,1.372053,103.886531,58,3,1900
22,2686.857476635514,136,6,3,145.0,28,1.364673,103.95774,91,1,4500
24,2665.555555555556,115,6,11,130.0,37,1.395129,103.907258,97,3,2600
3,2640.890550645819,120,3,5,67.0,6,1.335408,103.724261,116,4,1900
14,2686.857476635514,740,5,5,125.0,30,1.377907,103.935984,92,1,2300
29,2446.109123434705,229,3,10,67.0,19,1.348277,103.754681,20,4,2200
0,2446.109123434705,346,3,7,73.0,20,1.362471,103.750561,55,4,2400
6,2484.2657342657344,846,6,6,147.0,19,1.317603,103.901707,48,0,3150
12,2640.890550645819,160,6,3,148.0,31,1.32913,103.721502,116,4,3050
12,2416.7000572409847,607,3,10,68.0,14,1.380468,103.838817,144,3,2200
26,2416.7000572409847,621,3,10,68.0,14,1.383029,103.840669,144,3,1800
5,2502.5743977326406,674,5,11,124.0,33,1.401639,103.746535,143,4,1900
0,2686.857476635514,228,5,7,137.0,27,1.372163,103.96138,91,1,2000
27,2638.489122639254,244,3,7,74.0,18,1.353808,103.947115,117,1,3700
30,2646.150885296382,243,3,14,64.0,19,1.352902,103.868835,107,3,2200
4,2638.489122639254,818,4,7,105.0,18,1.347972,103.936838,118,1,2500
19,2493.746110765401,128,4,7,103.0,22,1.375995,103.769766,59,4,3050
10,2595.146198830409,238,5,5,120.0,16,1.340719,103.740563,149,4,2200
1,2446.109123434705,268,4,7,104.0,19,1.349263,103.75919,21,4,2200
8,2438.2272228320526,502,3,5,59.0,12,1.331245,103.931244,8,1,2100
8,2640.890550645819,725,4,7,104.0,23,1.345454,103.69772,151,4,2100
6,2493.746110765401,418,5,5,122.0,23,1.38432,103.768866,43,4,2300
9,2638.489122639254,268,5,7,133.0,18,1.35139,103.947898,117,1,2400
1,2638.489122639254,461,4,14,84.0,20,1.35884,103.954352,117,1,2000
1,2638.489122639254,101,3,7,79.0,16,1.347399,103.945292,117,1,2000
11,2665.555555555556,163,5,11,114.0,38,1.395501,103.91406,97,3,1900
16,2416.7000572409847,171,5,5,131.0,16,1.374733,103.835683,69,3,2200
12,2466.2982514021774,217,4,7,104.0,16,1.446754,103.77253,87,2,2000
15,2398.090586145648,803,3,7,74.0,22,1.418218,103.831602,71,2,2950
11,2595.146198830409,409,4,10,97.0,12,1.318512,103.747372,121,4,2600
9,2484.2657342657344,32,2,15,46.0,7,1.329393,103.886978,79,0,1700
27,2686.857476635514,569,5,5,123.0,26,1.369653,103.949169,90,1,2850
6,2438.2272228320526,530,3,10,68.0,13,1.333713,103.92702,8,1,1700
20,2904.1139240506327,58,4,7,89.0,47,1.290087,103.828,24,0,3700
5,2665.537634408602,30,5,5,121.0,21,1.325741,103.858108,6,0,2750
18,2638.489122639254,861,5,5,122.0,22,1.354687,103.937284,118,1,3550
7,2416.7000572409847,461,3,10,82.0,14,1.367528,103.85741,31,3,1950
13,2904.1139240506327,114,5,15,117.0,10,1.281759,103.806862,40,0,3450
27,2416.7000572409847,639,3,10,68.0,14,1.379934,103.842463,144,3,2300
25,2904.1139240506327,20,3,15,59.0,5,1.288115,103.82904,24,0,2350
0,2638.489122639254,899,4,7,103.0,22,1.346325,103.935009,118,1,2100
15,2638.489122639254,713,4,7,102.0,31,1.359241,103.937647,118,1,2100
29,2398.090586145648,115,5,5,112.0,35,1.433784,103.82749,148,2,3150
17,2540.491009681881,353,4,7,93.0,36,1.450165,103.819307,102,2,2200
1,2867.0494084899096,290,5,11,121.0,32,1.356138,103.844898,82,0,2100
27,2502.5743977326406,277,5,5,122.0,27,1.379872,103.744606,68,4,3800
0,2416.7000572409847,225,3,10,67.0,12,1.367396,103.83815,110,3,2000
13,2438.2272228320526,718,4,7,104.0,18,1.336634,103.925745,9,1,2700
27,2640.890550645819,606,4,11,95.0,35,1.337936,103.699283,61,4,2750
8,2540.491009681881,469,4,11,102.0,35,1.448268,103.813348,104,2,1800
25,2595.146198830409,412,3,5,72.0,13,1.319621,103.747111,121,4,2950
15,2622.233325006245,298,5,11,113.0,35,1.395167,103.901789,105,3,2300
1,2686.857476635514,108,6,6,146.0,22,1.367479,103.957018,91,1,2100
27,2622.233325006245,269,4,11,90.0,40,1.383601,103.895942,38,3,2100
6,2540.491009681881,402,5,5,110.0,35,1.453891,103.815769,104,2,1900
28,2646.8089788732395,426,4,10,91.0,12,1.31158,103.764211,33,4,4850
21,2840.4328578455484,22,5,5,126.0,30,1.293566,103.799623,84,0,4200
1,2646.150885296382,550,5,5,120.0,31,1.37271,103.870605,109,3,2300
20,2503.2528856243443,413,4,10,96.0,20,1.374502,103.89571,57,3,3250
11,2438.2272228320526,770,4,11,105.0,34,1.335925,103.938461,9,1,2300
7,2640.890550645819,651,4,7,91.0,36,1.337072,103.697938,61,4,2500
14,2398.090586145648,662,4,7,104.0,21,1.420539,103.84069,147,2,2200
4,2503.2528856243443,249,5,5,125.0,19,1.359612,103.891908,77,3,2050
26,2840.4328578455484,161,4,5,85.0,4,1.291544,103.803508,84,0,4000
22,2502.5743977326406,664,5,5,124.0,33,1.402296,103.750438,143,4,2150
11,2416.7000572409847,253,5,7,136.0,30,1.369946,103.834285,110,3,2950
15,2646.8089788732395,309,3,10,67.0,14,1.32092,103.766378,34,4,3100
5,2665.555555555556,135,4,11,91.0,37,1.392092,103.910022,97,3,2300
26,2638.489122639254,271,4,7,104.0,18,1.349808,103.949578,117,1,3550
11,2904.1139240506327,77,5,5,115.0,39,1.288381,103.817391,99,0,3150
9,2595.146198830409,101,3,10,68.0,17,1.337011,103.738787,149,4,1900
3,2622.233325006245,223,4,7,102.0,33,1.389075,103.897368,105,3,2100
3,2840.4328578455484,109,3,15,67.0,3,1.307249,103.798938,37,0,2500
18,2438.2272228320526,55,3,7,74.0,18,1.326848,103.919016,70,1,2000
16,2516.6805151641047,113,4,10,96.0,18,1.336056,103.8636,96,0,1950
30,2646.8089788732395,712,4,10,91.0,14,1.304837,103.762213,35,4,3800
4,2665.555555555556,298,4,11,95.0,37,1.402617,103.905603,83,3,1850
10,2640.890550645819,856,4,7,107.0,30,1.347145,103.696655,151,4,1900
12,2840.4328578455484,52,4,7,90.0,40,1.293313,103.808253,80,0,3550
5,2466.2982514021774,772,5,5,124.0,31,1.447234,103.798185,140,2,2300
11,2622.233325006245,260,5,5,110.0,35,1.393641,103.895275,105,3,2400
1,2438.2272228320526,77,3,5,60.0,20,1.328696,103.941996,8,1,1900
6,2416.7000572409847,435,3,10,67.0,13,1.367704,103.854214,31,3,1900
23,2646.8089788732395,334,4,10,83.0,12,1.315185,103.768433,34,4,4500
26,2638.489122639254,295,4,7,104.0,18,1.35078,103.955,117,1,3250
5,2438.2272228320526,412,3,10,67.0,13,1.329291,103.931091,8,1,1600
1,2585.947712418301,33,3,5,65.0,9,1.302649,103.912185,81,0,1950
0,2484.2657342657344,47,4,7,93.0,39,1.308761,103.885032,2,0,2300
14,2640.890550645819,682,4,11,97.0,34,1.343153,103.705395,61,4,3150
5,3153.6585365853657,263,3,5,60.0,12,1.298609,103.852267,136,0,2300
30,2622.233325006245,258,5,5,110.0,35,1.392903,103.897405,105,3,3350
9,2416.7000572409847,596,5,5,110.0,37,1.371871,103.85103,26,3,2500
6,2840.4328578455484,81,3,15,60.0,1,1.303787,103.800385,37,0,2300
1,2516.6805151641047,259,4,7,103.0,23,1.333896,103.857559,72,0,2400
9,2646.8089788732395,319,3,10,67.0,13,1.31738,103.764787,34,4,2000
5,2416.7000572409847,450,3,10,83.0,13,1.368484,103.855468,31,3,2400
26,2595.146198830409,243,3,10,67.0,17,1.342064,103.743307,149,4,1900
6,2638.489122639254,417,3,5,60.0,19,1.358781,103.947276,117,1,1750
30,2638.489122639254,117,4,14,84.0,22,1.344586,103.951316,111,1,4200
3,2640.890550645819,691,4,11,99.0,32,1.341771,103.706313,61,4,2450
28,2416.7000572409847,591,4,7,93.0,53,1.370933,103.851941,26,3,4400
26,2484.2657342657344,121,4,10,93.0,14,1.321925,103.88286,79,0,2750
26,2646.150885296382,225,4,10,94.0,19,1.356735,103.870114,108,3,3000
18,2516.6805151641047,138,3,4,70.0,46,1.336711,103.845473,128,0,2450
5,2840.4328578455484,42,3,15,56.0,7,1.29847,103.79858,119,0,2100
25,2638.489122639254,410,3,5,60.0,19,1.358778,103.946271,117,1,1600
29,2446.109123434705,231,4,10,91.0,19,1.349083,103.754518,21,4,3450
9,2646.8089788732395,308,3,10,67.0,14,1.321052,103.76691,34,4,1900
1,2416.7000572409847,129,3,10,73.0,13,1.369895,103.842059,69,3,1800
30,2540.491009681881,466,4,11,90.0,40,1.455953,103.813547,104,2,3700
10,2665.555555555556,128,5,5,110.0,37,1.392968,103.911962,97,3,2100
29,2646.8089788732395,345,3,10,67.0,13,1.317703,103.769077,34,4,3450
1,2484.2657342657344,19,3,5,65.0,11,1.324276,103.903205,48,0,2000
23,2493.746110765401,125,3,7,73.0,21,1.377206,103.770507,59,4,3050
8,2638.489122639254,406,3,14,64.0,20,1.357829,103.945793,117,1,1950
16,2686.857476635514,136,6,3,145.0,28,1.364673,103.95774,91,1,2200
21,2595.146198830409,315,4,7,103.0,18,1.346034,103.732851,150,4,2950
28,2416.7000572409847,324,4,10,98.0,12,1.368334,103.846879,131,3,4100
0,2840.4328578455484,58,4,7,96.0,34,1.293085,103.810789,80,0,3000
20,2622.233325006245,139,6,3,140.0,33,1.38887,103.904296,100,3,2100
25,2640.890550645819,536,3,10,67.0,17,1.349921,103.716718,54,4,2550
30,2904.1139240506327,28,3,15,60.0,1,1.286757,103.810122,1,0,3350
6,2646.8089788732395,341,3,10,67.0,13,1.319169,103.769054,34,4,1700
10,2867.0494084899096,264,5,7,134.0,26,1.358668,103.84207,82,0,2600
10,2416.7000572409847,132,4,10,98.0,13,1.371447,103.841784,69,3,3100
3,2840.4328578455484,61,4,7,93.0,45,1.294236,103.812035,80,0,2600
7,2585.947712418301,32,3,5,76.0,9,1.303178,103.911807,81,0,2500
19,2398.090586145648,663,4,14,83.0,21,1.419886,103.840052,147,2,3050
14,2622.233325006245,404,5,11,112.0,38,1.388297,103.873546,45,3,2700
9,2484.2657342657344,10,3,5,65.0,10,1.314846,103.895865,48,0,1900
18,2840.4328578455484,55,4,7,95.0,36,1.293383,103.809331,80,0,3700
11,2646.150885296382,107,3,5,69.0,18,1.3699,103.870225,108,3,2000
4,2646.8089788732395,114,5,8,147.0,18,1.323915,103.77063,113,4,2850
1,2503.2528856243443,506,4,7,104.0,21,1.372766,103.887619,58,3,2600
22,2665.537634408602,107,4,7,105.0,17,1.319795,103.860436,12,0,4000
17,2416.7000572409847,313,3,10,73.0,12,1.36665,103.850134,131,3,3350
5,2503.2528856243443,106,3,10,67.0,18,1.353703,103.890681,77,3,1200
1,2416.7000572409847,180,3,10,68.0,15,1.376677,103.838361,69,3,2200
3,2540.491009681881,411,5,5,110.0,35,1.452197,103.817932,104,2,2100
5,2646.8089788732395,308,3,10,67.0,14,1.321052,103.76691,34,4,1450
23,2638.489122639254,716,5,5,120.0,31,1.35939,103.936633,118,1,2500
14,2438.2272228320526,107,3,10,67.0,11,1.332317,103.936301,8,1,1800
14,2416.7000572409847,564,3,10,68.0,19,1.369848,103.859404,26,3,1900
24,2503.2528856243443,980,4,9,85.0,37,1.380032,103.880971,132,3,2300
29,2502.5743977326406,603,6,3,144.0,30,1.397878,103.744363,143,4,4000
6,2438.2272228320526,718,5,7,133.0,18,1.336634,103.925745,9,1,3000
26,2686.857476635514,240,6,3,146.0,27,1.373369,103.962797,91,1,2850
20,2466.2982514021774,889,5,5,113.0,51,1.437813,103.792409,85,2,2400
1,2446.109123434705,162,3,7,74.0,19,1.347681,103.741888,23,4,1600
6,2416.7000572409847,114,4,10,99.0,12,1.37258,103.836221,69,3,2200
9,2622.233325006245,142,5,5,116.0,33,1.390454,103.905103,100,3,1900
24,2665.537634408602,1,3,5,68.0,13,1.294801,103.854467,32,0,2100
16,2446.109123434705,540,3,7,73.0,21,1.354406,103.751306,51,4,1800
6,2540.491009681881,353,5,5,110.0,36,1.449758,103.819449,102,2,2150
22,2665.555555555556,173,5,5,110.0,37,1.397013,103.909354,97,3,2400
10,2840.4328578455484,12,3,5,65.0,9,1.309353,103.794873,53,0,2750
8,2493.746110765401,611,4,7,90.0,36,1.383872,103.76186,106,4,2000
30,2446.109123434705,422,3,10,68.0,22,1.362189,103.745775,55,4,1900
19,2484.2657342657344,93,3,15,62.0,3,1.308682,103.887124,2,0,2750
0,2484.2657342657344,20,3,15,60.3,1,1.330831,103.887508,79,0,2000
19,2398.090586145648,632,3,14,64.0,21,1.418567,103.839187,147,2,1900
14,2640.890550645819,477,3,7,73.0,18,1.347716,103.725087,54,4,2400
21,2640.890550645819,693,4,11,102.0,32,1.3429,103.706185,61,4,2300
20,2622.233325006245,260,5,5,110.0,35,1.394133,103.895444,105,3,2500
22,2904.1139240506327,26,3,15,60.0,3,1.288171,103.828454,24,0,2750
12,2640.890550645819,187,3,5,68.0,12,1.345058,103.7107,15,4,1250
29,2638.489122639254,493,5,5,124.0,27,1.362559,103.952463,117,1,4200
29,2904.1139240506327,42,3,5,70.0,10,1.270919,103.822685,124,0,2950
5,2585.947712418301,67,3,5,76.0,10,1.304451,103.909649,81,0,2100
26,2503.2528856243443,352,4,10,91.0,20,1.372106,103.899099,67,3,2600
12,2640.890550645819,345,4,7,102.0,31,1.340207,103.721534,116,4,2750
14,2646.8089788732395,339,3,10,67.0,13,1.319663,103.76914,34,4,1700
14,2638.489122639254,486,4,7,109.0,27,1.358864,103.9573,117,1,1900
17,2438.2272228320526,535,3,5,60.0,20,1.332703,103.923457,8,1,1150
8,2398.090586145648,811,3,14,69.0,21,1.416426,103.832213,71,2,1700
1,2416.7000572409847,627,5,5,127.0,27,1.381835,103.841369,144,3,2500
25,2493.746110765401,630,4,11,90.0,38,1.386685,103.759759,106,4,3350
10,2516.6805151641047,173,3,5,66.0,6,1.330008,103.842533,128,0,1850
3,2638.489122639254,423,4,14,84.0,19,1.357073,103.947602,117,1,2150
8,2466.2982514021774,572,5,5,112.0,47,1.431607,103.789609,141,2,1900
11,2840.4328578455484,23,5,5,113.0,47,1.308636,103.786332,49,0,3350
30,2622.233325006245,322,5,5,110.0,36,1.391342,103.891904,4,3,3700
27,2398.090586145648,736,3,10,67.0,18,1.428658,103.831728,148,2,1900
0,2484.2657342657344,29,5,5,127.0,31,1.329998,103.887048,79,0,1900
22,2502.5743977326406,417,4,7,105.0,27,1.382965,103.741578,95,4,2750
18,2638.489122639254,712,5,5,119.0,31,1.358945,103.937161,118,1,3350
29,2638.489122639254,505,4,7,103.0,23,1.355548,103.945616,117,1,3400
0,2646.8089788732395,309,4,10,92.0,14,1.32092,103.766378,34,4,2550
0,2665.537634408602,102,4,10,94.0,15,1.328223,103.85152,6,0,2100
17,2640.890550645819,272,5,11,112.0,37,1.350521,103.704862,138,4,2850
1,2416.7000572409847,512,3,10,68.0,14,1.372615,103.849156,26,3,1700
26,2466.2982514021774,346,6,3,148.0,20,1.4326,103.781223,139,2,3900
9,2502.5743977326406,639,4,11,100.0,32,1.397822,103.748998,143,4,2500
3,2840.4328578455484,83,3,15,60.0,1,1.304679,103.800424,37,0,1750
27,2398.090586145648,654,6,3,164.0,26,1.423053,103.84041,147,2,3150
26,2638.489122639254,736,4,7,100.0,31,1.359042,103.934383,118,1,3150
13,2438.2272228320526,424,3,10,67.0,13,1.32842,103.927483,8,1,2200
13,2446.109123434705,308,4,10,93.0,19,1.35855,103.748105,55,4,1950
9,2446.109123434705,206,3,7,73.0,17,1.346672,103.749383,20,4,1800
7,2502.5743977326406,151,4,7,100.0,32,1.378411,103.757251,122,4,2100
10,2640.890550645819,987,5,11,112.0,42,1.336593,103.694774,151,4,2600
16,2904.1139240506327,18,3,5,65.0,9,1.27791,103.822536,125,0,1950
25,2446.109123434705,290,6,3,142.0,31,1.343554,103.756629,22,4,4300
16,2466.2982514021774,827,6,6,145.0,30,1.439872,103.789355,85,2,3150
29,2665.555555555556,303,4,11,93.0,44,1.403917,103.905531,98,3,3900
25,2398.090586145648,457,4,7,93.0,47,1.420404,103.845539,146,2,2500
29,2438.2272228320526,202,3,10,82.0,13,1.325656,103.927991,8,1,3550
28,2686.857476635514,552,5,5,122.0,26,1.367451,103.95255,90,1,4400
4,2484.2657342657344,42,4,7,107.0,24,1.317,103.875995,2,0,2350
1,2646.150885296382,536,4,7,103.0,26,1.373876,103.875173,109,3,2100
23,2640.890550645819,990,2,11,46.0,42,1.335278,103.694776,151,4,1700
4,2904.1139240506327,114,5,15,117.0,10,1.281759,103.806862,40,0,2800
21,2446.109123434705,247,3,7,73.0,19,1.349927,103.75698,21,4,3350
16,2438.2272228320526,614,3,10,67.0,15,1.332409,103.916789,62,1,3000
25,2484.2657342657344,32,2,15,46.0,7,1.329393,103.886978,79,0,2450
22,2466.2982514021774,669,4,9,85.0,34,1.438398,103.79854,140,2,3000
1,2416.7000572409847,180,3,10,68.0,15,1.376677,103.838361,69,3,1900
9,2640.890550645819,682,6,11,135.0,34,1.343995,103.705396,61,4,2750
26,2840.4328578455484,93,3,15,60.0,1,1.305252,103.800073,37,0,2300
20,2416.7000572409847,505,3,10,68.0,14,1.374854,103.850209,26,3,2400
24,2867.0494084899096,407,3,14,64.0,20,1.363453,103.834215,135,0,2950
18,2665.555555555556,615,4,7,92.0,46,1.403746,103.909883,137,3,2100
6,2622.233325006245,320,6,3,125.0,36,1.391254,103.891303,4,3,2400
8,2502.5743977326406,516,4,7,104.0,29,1.390951,103.743525,30,4,2600
14,2438.2272228320526,629,5,7,139.0,27,1.334399,103.914501,62,1,2700
10,2398.090586145648,734,4,10,93.0,19,1.429265,103.831075,148,2,2350
3,2503.2528856243443,304,3,7,74.0,17,1.367787,103.89553,67,3,1750
1,2585.947712418301,30,3,5,76.0,9,1.304223,103.911164,81,0,1900
5,2503.2528856243443,607,5,5,122.0,20,1.370252,103.886158,58,3,2950
27,2516.6805151641047,169,3,5,65.0,6,1.33173,103.842682,128,0,3700
14,2466.2982514021774,690,4,11,90.0,38,1.442686,103.807433,140,2,2400
1,2665.555555555556,166,5,11,114.0,38,1.394578,103.915235,97,3,1900
21,2493.746110765401,530,5,5,119.0,33,1.384715,103.765271,101,4,2100
29,2466.2982514021774,689,5,11,110.0,38,1.444812,103.808406,140,2,3750
27,2622.233325006245,406,5,11,110.0,38,1.388679,103.874703,45,3,2500
1,2398.090586145648,606,6,3,142.0,21,1.421334,103.836318,147,2,2200
0,2840.4328578455484,131,5,7,134.0,30,1.292343,103.815173,80,0,2850
11,2595.146198830409,108,4,10,92.0,16,1.338281,103.737015,149,4,2500
9,2622.233325006245,196,5,5,110.0,35,1.392837,103.903146,100,3,2150
16,2638.489122639254,711,4,7,99.0,31,1.358432,103.937036,118,1,3700
11,2398.090586145648,812,5,5,122.0,21,1.41712,103.832197,71,2,2400
6,2446.109123434705,201,5,7,149.0,19,1.345863,103.747906,20,4,1600
10,2640.890550645819,455,4,7,103.0,19,1.351066,103.718528,54,4,1700
17,2646.150885296382,412,5,5,121.0,23,1.348472,103.873273,134,3,2750
7,2622.233325006245,224,4,7,102.0,33,1.387882,103.898019,105,3,2100
11,2466.2982514021774,751,4,7,103.0,32,1.44509,103.794199,140,2,2200
3,2484.2657342657344,315,4,14,84.0,19,1.32954,103.903404,66,0,2300
28,2398.090586145648,423,4,14,84.0,22,1.422828,103.848172,146,2,3550
6,2665.555555555556,269,4,11,96.0,47,1.403444,103.898666,83,3,1900
22,2493.746110765401,115,3,7,73.0,22,1.378014,103.769205,59,4,2750
27,2646.8089788732395,433,3,10,81.0,12,1.314016,103.761827,33,4,3250
