index,flat_model,floor_area_sqm,lease_commence_date
33976,5,59.0,1974
33977,11,93.0,2016
33978,7,103.0,1988
33979,10,67.0,1979
33980,10,67.0,1978
33981,15,56.0,1969
33982,5,60.0,1984
33983,10,91.0,1981
33984,5,110.0,2000
33985,11,110.0,2006
33986,7,92.0,2013
33987,10,67.0,1985
33988,11,111.0,2005
33989,10,67.0,1979
33990,15,46.0,1967
33991,10,82.0,1979
33992,5,110.0,2002
33993,10,103.0,1986
33994,7,102.0,1998
33995,3,147.0,1995
33996,15,120.0,1977
33997,7,99.0,1999
33998,11,110.0,2005
33999,5,122.0,1989
34000,5,110.0,2003
34001,5,123.0,1989
34002,10,67.0,1985
34003,11,91.0,2007
34004,10,67.0,1978
34005,7,91.0,2001
34006,7,90.0,2005
34007,11,134.0,2000
34008,10,96.0,1985
34009,7,103.0,1997
34010,15,57.0,1973
34011,11,94.0,2013
34012,6,146.0,1987
34013,10,99.0,1981
34014,7,133.0,1984
34015,5,120.0,1987
34016,10,82.0,1979
34017,11,110.0,2004
34018,7,47.0,2019
34019,7,104.0,2000
34020,10,67.0,1980
34021,5,82.0,1976
34022,5,110.0,2003
34023,7,90.0,2002
34024,10,91.0,1976
34025,5,59.0,1981
34026,11,95.0,2012
34027,5,122.0,1996
34028,7,105.0,1986
34029,5,122.0,1997
34030,5,127.0,1993
34031,7,90.0,2002
34032,11,93.0,2003
34033,10,67.0,1978
34034,11,93.0,2007
34035,7,102.0,1984
34036,10,67.0,1977
34037,7,104.0,1992
34038,5,88.0,1975
34039,10,82.0,1978
34040,10,68.0,1980
34041,5,82.0,1976
34042,10,67.0,1979
34043,14,84.0,1985
34044,5,122.0,1987
34045,7,93.0,2018
34046,14,64.0,1989
34047,10,82.0,1985
34048,11,144.0,1999
34049,11,90.0,2002
34050,5,112.0,2015
34051,5,122.0,2000
34052,11,115.0,2001
34053,5,112.0,2003
34054,10,92.0,1976
34055,10,68.0,1980
34056,5,120.0,1998
34057,10,67.0,1978
34058,5,122.0,1997
34059,4,105.0,2014
34060,7,104.0,1993
34061,5,121.0,1985
34062,5,121.0,1987
34063,16,78.0,1968
34064,10,67.0,1979
34065,5,110.0,2001
34066,7,75.0,2002
34067,7,101.0,1998
34068,5,65.0,1977
34069,9,90.0,1998
34070,5,121.0,1987
34071,7,74.0,1988
34072,7,137.0,1993
34073,11,133.0,2001
34074,5,65.0,1981
34075,7,73.0,1987
34076,5,110.0,2002
34077,5,69.0,1985
34078,7,104.0,1987
34079,11,110.0,2008
34080,14,84.0,1988
34081,7,90.0,2001
34082,10,73.0,1978
34083,5,110.0,2002
34084,4,107.0,2011
34085,7,91.0,2009
34086,7,74.0,1984
34087,7,110.0,1990
34088,14,84.0,1988
34089,7,107.0,1993
34090,5,127.0,1994
34091,3,164.0,1992
34092,7,104.0,1988
34093,5,121.0,1998
34094,11,110.0,2003
34095,7,100.0,1998
34096,7,73.0,1985
34097,14,64.0,1987
34098,5,122.0,1988
34099,5,120.0,1999
34100,5,65.0,1972
34101,11,110.0,2006
34102,5,113.0,2017
34103,15,64.0,1969
34104,7,107.0,1984
34105,3,144.0,1998
34106,14,64.0,1988
34107,7,112.0,1995
34108,5,123.0,1995
34109,7,93.0,2015
34110,5,60.0,1983
34111,7,104.0,1989
34112,5,122.0,1986
34113,5,121.0,1990
34114,7,111.0,1985
34115,14,83.0,1986
34116,10,68.0,1981
34117,7,90.0,2002
34118,5,110.0,2000
34119,7,108.0,1984
34120,5,59.0,1975
34121,14,64.0,1985
34122,7,104.0,1988
34123,10,67.0,1978
34124,7,74.0,1984
34125,5,60.0,1982
34126,10,91.0,1985
34127,10,68.0,1980
34128,7,92.0,2017
34129,10,82.0,1978
34130,7,92.0,2015
34131,4,70.0,2012
34132,14,84.0,1985
34133,10,82.0,1984
34134,7,100.0,2002
34135,5,76.0,1973
34136,5,67.0,1972
34137,14,64.0,1987
34138,10,68.0,1980
34139,11,110.0,2002
34140,5,67.0,1970
34141,10,67.0,1984
34142,7,60.0,2007
34143,7,103.0,1988
34144,7,99.0,1999
34145,7,108.0,1985
34146,10,91.0,1983
34147,7,92.0,2012
34148,7,73.0,1985
34149,7,104.0,1985
34150,10,67.0,1978
34151,5,60.0,1981
34152,5,59.0,1974
34153,5,65.0,1978
34154,7,103.0,1986
34155,15,117.0,1978
34156,5,121.0,1985
34157,11,93.0,2008
34158,10,91.0,1980
34159,11,105.0,2000
34160,10,67.0,1986
34161,5,115.0,2005
34162,6,150.0,1996
34163,5,113.0,2017
34164,7,104.0,1992
34165,7,74.0,1987
34166,5,121.0,1987
34167,5,121.0,1999
34168,7,91.0,2001
34169,11,104.0,1999
34170,10,92.0,1978
34171,10,67.0,1979
34172,7,104.0,1987
34173,5,115.0,2000
34174,5,120.0,1980
34175,7,73.0,1988
34176,10,91.0,1980
34177,11,121.0,2001
34178,3,125.0,2002
34179,7,73.0,1988
34180,10,68.0,1983
34181,5,125.0,1996
34182,7,105.0,1989
34183,5,110.0,2001
34184,5,119.0,1978
34185,7,47.0,2015
34186,5,115.0,2002
34187,5,60.0,1985
34188,5,68.0,1972
34189,7,107.0,1984
34190,5,127.0,1996
34191,5,110.0,2003
34192,7,101.0,1998
34193,7,74.0,1988
34194,5,110.0,2003
34195,7,90.0,2004
34196,7,106.0,1990
34197,10,99.0,1985
34198,10,68.0,1980
34199,5,68.0,1970
34200,7,93.0,2013
34201,7,102.0,1999
34202,5,68.0,1968
34203,10,67.0,1978
34204,7,101.0,1999
34205,11,102.0,1998
34206,7,104.0,1987
34207,5,45.0,1986
34208,7,74.0,1983
34209,5,122.0,1992
34210,7,105.0,1985
34211,10,99.0,1985
34212,7,68.0,2015
34213,11,104.0,1999
34214,7,93.0,2018
34215,11,110.0,2003
34216,5,82.0,1976
34217,7,79.0,1985
34218,10,81.0,1978
34219,5,110.0,2001
34220,7,103.0,1992
34221,5,122.0,1998
34222,10,91.0,1977
34223,10,98.0,1982
34224,11,110.0,2006
34225,3,154.0,1995
34226,11,90.0,2009
34227,7,91.0,2001
34228,7,105.0,1993
34229,6,142.0,1999
34230,7,50.0,2012
34231,5,118.0,2005
34232,10,91.0,1978
34233,10,92.0,1980
34234,5,120.0,1998
34235,14,64.0,1986
34236,14,84.0,1986
34237,5,88.0,1975
34238,5,121.0,1987
34239,5,120.0,1997
34240,7,133.0,1985
34241,7,74.0,1988
34242,10,91.0,1985
34243,11,118.0,1998
34244,11,111.0,2003
34245,3,141.0,1998
34246,7,85.0,2005
34247,5,110.0,2003
34248,4,67.0,2014
34249,5,122.0,1988
34250,10,99.0,1979
34251,11,125.0,2003
34252,10,88.0,1978
34253,7,90.0,2015
34254,10,67.0,1979
34255,7,90.0,2004
34256,14,84.0,1988
34257,7,103.0,1983
34258,3,130.0,2000
34259,7,74.0,1984
34260,11,93.0,2016
34261,5,110.0,2003
34262,5,121.0,1999
34263,14,64.0,1987
34264,5,129.0,1988
34265,11,132.0,2000
34266,10,68.0,1985
34267,7,103.0,1998
34268,6,145.0,1996
34269,5,76.0,1973
34270,14,64.0,1986
34271,18,107.0,2011
34272,3,146.0,1993
34273,14,84.0,1985
34274,10,91.0,1984
34275,5,122.0,1998
34276,10,92.0,1985
34277,7,90.0,2002
34278,7,92.0,2014
34279,7,92.0,2012
34280,10,68.0,1980
34281,7,93.0,2018
34282,5,121.0,1997
34283,14,84.0,1987
34284,10,67.0,1985
34285,7,90.0,2008
34286,5,110.0,2003
34287,5,122.0,1988
34288,7,73.0,1994
34289,7,74.0,1984
34290,7,73.0,1984
34291,6,150.0,1985
34292,5,121.0,1987
34293,9,91.0,2000
34294,11,95.0,2004
34295,7,100.0,1998
34296,7,103.0,1988
34297,7,90.0,2015
34298,15,56.0,1969
34299,5,112.0,2013
34300,3,144.0,1993
34301,7,105.0,1989
34302,5,115.0,2001
34303,10,67.0,1979
34304,11,111.0,2003
34305,7,138.0,1996
34306,5,120.0,1997
34307,5,65.0,1967
34308,11,83.0,2016
34309,11,93.0,2006
34310,10,67.0,1985
34311,10,73.0,1978
34312,5,115.0,2001
34313,7,104.0,1984
34314,11,111.0,2005
34315,5,125.0,1996
34316,7,102.0,1999
34317,3,142.0,1987
34318,3,139.0,1997
34319,5,67.0,1971
34320,7,92.0,2015
34321,5,122.0,1992
34322,5,110.0,2003
34323,5,121.0,1999
34324,7,96.0,2015
34325,7,104.0,1995
34326,10,67.0,1983
34327,5,111.0,2001
34328,14,84.0,1987
34329,7,90.0,2001
34330,5,59.0,1975
34331,5,122.0,1987
34332,7,92.0,2016
34333,7,105.0,1997
34334,5,115.0,2005
34335,3,147.0,1994
34336,5,121.0,1989
34337,15,117.0,1978
34338,3,130.0,2000
34339,5,77.0,1971
34340,7,93.0,2011
34341,3,130.0,2001
34342,5,65.0,1967
34343,10,74.0,1979
34344,11,123.0,2000
34345,7,90.0,2007
34346,7,110.0,1996
34347,10,93.0,1984
34348,5,126.0,1996
34349,11,111.0,2002
34350,11,90.0,2004
34351,10,84.0,1983
34352,10,67.0,1977
34353,3,132.0,2002
34354,5,120.0,1998
34355,10,97.0,1978
34356,5,113.0,2016
34357,5,110.0,2006
34358,14,64.0,1988
34359,5,110.0,2003
34360,11,113.0,2016
34361,7,74.0,1985
34362,5,123.0,1997
34363,9,85.0,2003
34364,5,40.0,1972
34365,14,84.0,1985
34366,15,117.0,1976
34367,10,67.0,1978
34368,5,82.0,1976
34369,10,93.0,1986
34370,11,110.0,2003
34371,7,85.0,2003
34372,5,110.0,2006
34373,10,91.0,1980
34374,7,92.0,2012
34375,7,104.0,1988
34376,7,105.0,1989
34377,10,67.0,1977
34378,10,67.0,1981
34379,5,110.0,2003
34380,15,118.0,1978
34381,7,90.0,2002
34382,15,59.0,1970
34383,3,131.0,2000
34384,7,102.0,1999
34385,7,68.0,2014
34386,18,106.0,2011
34387,3,181.0,1992
34388,5,121.0,1998
34389,7,73.0,1984
34390,7,90.0,2004
34391,7,103.0,1984
34392,5,112.0,2015
34393,7,100.0,1997
34394,7,90.0,2003
34395,11,114.0,2001
34396,11,90.0,2007
34397,5,121.0,1999
34398,7,73.0,1989
34399,7,104.0,1986
34400,7,103.0,1984
34401,5,111.0,2003
34402,7,104.0,1987
34403,10,67.0,1985
34404,10,67.0,1977
34405,5,121.0,1996
34406,7,103.0,1989
34407,15,56.0,1969
34408,7,74.0,1984
34409,7,109.0,1984
34410,7,74.0,1983
34411,5,65.0,1976
34412,15,58.0,1967
34413,11,99.0,1998
34414,3,142.0,1999
34415,10,67.0,1985
34416,11,131.0,1996
34417,7,135.0,1985
34418,11,133.0,2001
34419,7,96.0,2001
34420,5,111.0,2003
34421,3,143.0,1994
34422,5,121.0,1987
34423,5,116.0,2000
34424,4,108.0,2008
34425,5,110.0,2001
34426,6,153.0,1984
34427,14,88.0,1988
34428,7,149.0,1985
34429,11,104.0,2000
34430,10,67.0,1979
34431,3,149.0,1993
34432,7,104.0,1983
34433,5,122.0,1989
34434,10,68.0,1984
34435,7,104.0,1985
34436,5,123.0,1993
34437,5,110.0,2002
34438,7,104.0,1987
34439,5,120.0,1986
34440,7,133.0,1993
34441,10,99.0,1988
34442,5,65.0,1982
34443,5,122.0,1995
34444,5,122.0,1992
34445,3,145.0,1996
34446,6,146.0,1985
34447,10,68.0,1981
34448,14,64.0,1986
34449,5,65.0,1974
34450,10,91.0,1986
34451,7,93.0,2014
34452,10,81.0,1976
34453,7,103.0,1987
34454,14,83.0,1987
34455,7,96.0,2011
34456,5,127.0,1996
34457,7,73.0,1984
34458,11,110.0,2005
34459,10,73.0,1978
34460,5,118.0,1980
34461,10,67.0,1985
34462,6,142.0,1999
34463,6,145.0,1988
34464,11,113.0,2001
34465,5,110.0,2001
34466,7,104.0,1985
34467,3,144.0,1987
34468,10,67.0,1978
34469,5,110.0,2001
34470,7,104.0,1993
34471,5,122.0,1993
34472,9,85.0,2002
34473,10,91.0,1984
34474,5,65.0,1972
34475,14,84.0,1988
34476,11,129.0,2000
34477,7,92.0,2010
34478,10,92.0,1984
34479,7,105.0,1984
34480,5,113.0,2013
34481,3,141.0,1999
34482,4,67.0,2013
34483,15,117.0,1976
34484,5,124.0,1993
34485,5,123.0,1987
34486,10,68.0,1987
34487,11,141.0,2001
34488,10,82.0,1982
34489,3,142.0,1988
34490,7,74.0,1984
34491,5,60.0,1970
34492,5,77.0,1971
34493,7,74.0,1986
34494,5,122.0,1998
34495,6,145.0,1996
34496,5,84.0,1977
34497,7,104.0,1992
34498,10,82.0,1981
34499,14,64.0,1985
34500,10,74.0,1981
34501,5,110.0,2001
34502,3,150.0,1995
34503,10,92.0,1978
34504,11,115.0,2003
34505,10,67.0,1978
34506,5,125.0,1978
34507,14,88.0,1988
34508,5,115.0,2005
34509,10,68.0,1980
34510,3,142.0,1987
34511,7,73.0,1984
34512,10,81.0,1980
34513,5,66.0,1974
34514,5,65.0,1975
34515,5,116.0,2006
34516,7,104.0,1985
34517,10,73.0,1977
34518,11,113.0,1998
34519,5,119.0,1997
34520,7,68.0,2015
34521,3,177.0,1995
34522,7,79.0,1984
34523,5,59.0,1977
34524,5,127.0,1996
34525,4,109.0,2008
34526,7,93.0,2016
34527,3,130.0,2000
34528,10,67.0,1986
34529,11,110.0,2005
34530,7,104.0,1992
34531,5,121.0,1985
34532,10,67.0,1976
34533,14,93.0,1988
34534,5,110.0,2002
34535,10,82.0,1985
34536,5,127.0,1989
34537,7,79.0,1984
34538,10,93.0,1985
34539,11,120.0,1998
34540,17,96.0,2011
34541,5,65.0,1975
34542,5,60.0,1986
34543,10,92.0,1979
34544,11,115.0,2004
34545,7,104.0,1997
34546,5,110.0,2002
34547,5,119.0,1983
34548,14,64.0,1987
34549,3,141.0,1985
34550,15,60.0,1967
34551,7,104.0,1984
34552,5,90.0,1977
34553,10,92.0,1978
34554,10,67.0,1980
34555,15,60.0,1967
34556,7,74.0,1983
34557,10,91.0,1978
34558,11,93.0,2010
34559,3,149.0,1993
34560,10,91.0,1981
34561,10,68.0,1980
34562,11,125.0,2003
34563,7,74.0,1984
34564,5,68.0,1976
34565,14,84.0,1988
34566,14,64.0,1985
34567,7,106.0,1995
34568,10,68.0,1981
34569,5,68.0,1970
34570,5,65.0,1977
34571,5,127.0,1994
34572,10,68.0,1980
34573,7,132.0,1992
34574,6,154.0,1988
34575,7,74.0,1984
34576,10,82.0,1981
34577,14,84.0,1985
34578,7,104.0,1986
34579,5,111.0,2001
34580,7,108.0,1989
34581,5,110.0,2002
34582,5,62.0,1970
34583,10,68.0,1980
34584,5,128.0,1993
34585,7,73.0,1984
34586,10,67.0,1978
34587,15,61.0,1973
34588,10,73.0,1979
34589,10,82.0,1979
34590,7,68.0,2017
34591,7,74.0,1984
34592,7,90.0,2009
34593,10,82.0,1980
34594,5,122.0,1988
34595,4,110.0,2012
34596,10,82.0,1985
34597,5,126.0,1993
34598,9,91.0,1998
34599,14,84.0,1985
34600,7,139.0,1993
34601,5,121.0,1988
34602,7,74.0,1984
34603,7,109.0,1996
34604,5,122.0,1997
34605,7,103.0,1985
34606,10,68.0,1984
34607,7,74.0,1987
34608,11,93.0,2013
34609,7,73.0,1989
34610,10,67.0,1981
34611,5,118.0,1985
34612,3,148.0,1995
34613,3,142.0,1993
34614,15,60.0,1967
34615,5,116.0,1999
34616,5,120.0,1997
34617,5,123.0,1986
34618,5,123.0,1997
34619,7,75.0,1983
34620,7,76.0,1984
34621,5,76.0,1973
34622,7,100.0,1998
34623,11,105.0,2000
34624,14,84.0,1985
34625,10,91.0,1980
34626,5,67.0,1972
34627,5,117.0,1997
34628,5,121.0,1984
34629,5,68.0,1975
34630,10,98.0,1979
34631,7,85.0,2003
34632,7,96.0,2010
34633,5,110.0,2003
34634,11,104.0,2000
34635,5,122.0,1988
34636,10,93.0,1985
34637,15,60.3,1967
34638,7,104.0,1988
34639,15,60.0,1967
34640,5,124.0,1993
34641,10,67.0,1979
34642,10,68.0,1984
34643,5,88.0,1975
34644,3,145.0,1993
34645,11,121.0,1999
34646,5,110.0,2002
34647,10,68.0,1984
34648,5,110.0,2002
34649,3,144.0,1998
34650,7,92.0,2011
34651,11,100.0,1999
34652,7,103.0,1992
34653,7,105.0,1982
34654,5,85.0,1984
34655,11,68.0,2015
34656,5,60.0,1985
34657,5,120.0,1997
34658,7,91.0,2002
34659,14,83.0,1987
34660,7,104.0,1989
34661,5,122.0,1997
34662,5,122.0,1987
34663,7,104.0,1992
34664,7,112.0,1993
34665,5,110.0,2003
34666,7,93.0,2012
34667,7,106.0,1995
34668,10,93.0,1984
34669,7,103.0,1989
34670,7,101.0,1999
34671,4,109.0,2008
34672,5,120.0,1986
34673,7,73.0,1984
34674,7,85.0,2002
34675,14,89.0,1985
34676,15,52.0,1970
34677,14,64.0,1987
34678,5,119.0,1979
34679,3,142.0,1986
34680,11,112.0,2000
34681,7,114.0,1995
34682,5,121.0,1997
34683,5,118.0,1983
34684,11,96.0,2013
34685,5,122.0,1988
34686,7,90.0,2007
34687,5,121.0,1982
34688,14,84.0,1985
34689,7,111.0,1983
34690,14,84.0,1986
34691,10,92.0,1979
34692,10,67.0,1979
34693,5,123.0,1993
34694,5,110.0,2000
34695,5,122.0,1986
34696,7,74.0,1985
34697,5,82.0,1975
34698,10,93.0,1984
34699,14,64.0,1998
34700,5,123.0,1989
34701,3,130.0,2001
34702,7,99.0,1997
34703,5,59.0,1975
34704,7,73.0,1988
34705,10,84.0,1983
34706,7,73.0,1990
34707,7,104.0,1996
34708,10,67.0,1977
34709,5,118.0,1982
34710,5,49.0,1977
34711,7,106.0,1984
34712,10,68.0,1979
34713,11,110.0,2005
34714,3,131.0,2000
34715,11,112.0,2016
34716,10,92.0,1980
34717,10,67.0,1978
34718,14,64.0,1986
34719,7,68.0,2018
34720,5,116.0,2003
34721,10,91.0,1977
34722,10,67.0,1979
34723,7,100.0,1997
34724,7,93.0,2018
34725,10,91.0,1985
34726,11,90.0,2003
34727,7,104.0,1995
34728,11,114.0,2002
34729,7,102.0,1997
34730,7,100.0,1997
34731,5,110.0,2001
34732,7,91.0,2003
34733,7,103.0,1988
34734,7,103.0,1989
34735,11,110.0,2005
34736,8,142.0,1984
34737,5,122.0,1988
34738,5,127.0,1995
34739,14,84.0,1994
34740,5,127.0,1996
34741,10,67.0,1978
34742,10,67.0,1979
34743,10,73.0,1978
34744,5,121.0,2013
34745,11,90.0,2002
34746,7,104.0,1994
34747,7,73.0,1984
34748,10,67.0,1978
34749,10,68.0,1981
34750,5,111.0,2001
34751,5,110.0,2004
34752,5,122.0,1987
34753,3,148.0,1996
34754,4,110.0,2008
34755,9,92.0,1998
34756,10,99.0,1981
34757,11,93.0,2010
34758,5,76.0,1973
34759,5,112.0,2017
34760,3,146.0,1993
34761,10,67.0,1978
34762,1,120.0,2018
34763,10,97.0,1977
34764,5,65.0,1974
34765,7,102.0,1998
34766,15,61.0,1969
34767,15,67.0,1970
34768,5,91.0,1974
34769,7,109.0,1983
34770,14,84.0,1987
34771,10,92.0,1985
34772,10,92.0,1979
34773,7,74.0,1983
34774,7,92.0,2015
34775,5,110.0,2004
34776,10,67.0,1977
34777,7,73.0,1989
34778,5,124.0,1993
34779,10,68.0,1979
34780,11,94.0,2000
34781,10,67.0,1983
34782,5,128.0,1993
34783,10,67.0,1978
34784,11,93.0,2000
34785,3,130.0,2001
34786,5,122.0,1988
34787,5,110.0,2001
34788,5,45.0,1984
34789,10,93.0,1981
34790,7,79.0,1982
34791,11,83.0,2016
34792,10,91.0,1984
34793,11,92.0,2009
34794,5,59.0,1975
34795,7,74.0,1985
34796,7,74.0,1984
34797,10,67.0,1981
34798,10,67.0,1985
34799,7,103.0,1992
34800,10,68.0,1981
34801,14,89.0,1987
34802,11,90.0,2006
34803,10,98.0,1979
34804,7,113.0,1990
34805,15,80.0,1970
34806,11,112.0,2003
34807,5,110.0,2003
34808,15,59.0,1971
34809,7,74.0,1987
34810,6,148.0,1991
34811,7,104.0,1990
34812,11,90.0,2002
34813,7,104.0,1988
34814,5,110.0,2001
34815,6,148.0,1985
34816,6,148.0,1984
34817,7,114.0,1992
34818,5,121.0,1985
34819,15,64.0,1969
34820,3,146.0,1992
34821,6,147.0,1990
34822,5,122.0,1989
34823,7,104.0,1989
34824,5,44.0,1980
34825,14,83.0,1986
34826,7,73.0,1985
34827,11,91.0,2003
34828,10,67.0,1978
34829,7,93.0,2016
34830,5,111.0,2003
34831,7,107.0,1993
34832,14,84.0,1988
34833,7,92.0,2015
34834,10,89.0,1978
34835,15,60.0,1967
34836,5,121.0,1997
34837,5,110.0,2004
34838,3,143.0,1996
34839,7,114.0,1992
34840,10,67.0,1979
34841,10,98.0,1980
34842,3,144.0,1998
34843,7,92.0,2015
34844,7,107.0,1993
34845,5,84.0,1977
34846,7,107.0,1993
34847,14,64.0,1986
34848,5,122.0,1993
34849,11,112.0,2015
34850,5,120.0,1999
34851,7,73.0,1984
34852,10,67.0,1983
34853,7,101.0,1998
34854,10,67.0,1983
34855,5,122.0,1986
34856,7,86.0,2004
34857,10,68.0,1980
34858,3,170.0,1995
34859,5,121.0,1989
34860,5,65.0,1976
34861,5,91.0,1974
34862,7,73.0,1984
34863,5,60.0,1981
34864,5,110.0,2004
34865,7,47.0,2015
34866,15,56.0,1969
34867,5,67.0,1974
34868,5,123.0,1987
34869,5,110.0,2001
34870,10,67.0,1985
34871,5,68.0,1972
34872,11,90.0,2002
34873,5,110.0,2000
34874,14,64.0,1987
34875,7,101.0,1998
34876,5,120.0,1999
34877,7,91.0,2005
34878,14,84.0,1990
34879,10,67.0,1985
34880,9,92.0,1998
34881,11,92.0,2008
34882,7,104.0,1989
34883,7,67.0,2015
34884,10,73.0,1978
34885,7,74.0,1988
34886,5,120.0,1999
34887,7,135.0,1996
34888,14,84.0,1987
34889,5,109.0,2001
34890,5,84.0,1977
34891,5,121.0,1985
34892,11,110.0,2003
34893,7,112.0,1992
34894,7,93.0,2015
34895,7,93.0,2017
34896,7,100.0,1998
34897,7,95.0,2011
34898,10,68.0,1984
34899,5,110.0,2000
34900,7,102.0,1999
34901,7,91.0,2003
34902,5,110.0,2003
34903,10,68.0,1988
34904,5,111.0,2001
34905,11,110.0,2004
34906,5,66.0,1970
34907,3,130.0,2001
34908,5,121.0,1997
34909,14,84.0,1985
34910,5,120.0,1998
34911,10,67.0,1985
34912,7,108.0,1996
34913,7,68.0,2018
34914,5,122.0,1987
34915,11,92.0,2007
34916,10,68.0,1980
34917,7,90.0,2004
34918,7,102.0,1999
34919,7,101.0,1998
34920,10,90.0,1981
34921,7,104.0,1986
34922,7,103.0,1985
34923,5,65.0,1973
34924,5,60.0,1986
34925,7,104.0,1992
34926,14,84.0,1986
34927,7,73.0,1985
34928,5,66.0,1974
34929,5,121.0,1992
34930,11,94.0,2001
34931,6,148.0,1985
34932,7,109.0,1995
34933,7,90.0,2008
34934,10,67.0,1984
34935,7,104.0,1996
34936,10,82.0,1979
34937,10,67.0,1979
34938,7,104.0,1989
34939,5,111.0,2003
34940,3,147.0,1994
34941,11,121.0,1998
34942,5,110.0,2002
34943,5,77.0,1974
34944,7,74.0,1988
34945,5,123.0,1993
34946,10,91.0,1978
34947,10,67.0,1983
34948,5,65.0,1974
34949,10,67.0,1980
34950,5,115.0,2001
34951,7,100.0,2001
34952,15,125.0,1977
34953,10,68.0,1980
34954,11,93.0,2013
34955,3,140.0,1999
34956,14,64.0,1986
34957,10,67.0,1978
34958,5,121.0,1988
34959,7,103.0,1985
34960,5,132.0,1986
34961,11,147.0,1999
34962,10,68.0,1988
34963,3,149.0,1996
34964,5,110.0,2001
34965,15,57.0,1971
34966,5,65.0,1973
34967,7,74.0,1983
34968,3,130.0,2001
34969,5,110.0,2002
34970,10,73.0,1979
34971,5,118.0,2005
34972,7,76.0,2009
34973,7,92.0,2014
34974,7,74.0,1984
34975,10,67.0,1979
34976,10,67.0,1979
34977,7,105.0,1985
34978,15,57.0,1973
34979,10,67.0,1980
34980,14,64.0,1987
34981,11,93.0,2014
34982,5,82.0,1975
34983,3,145.0,1993
34984,7,106.0,1984
34985,6,147.0,1985
34986,11,90.0,2009
34987,5,59.0,1975
34988,5,62.0,1970
34989,5,115.0,2000
34990,7,103.0,1984
34991,7,91.0,2002
34992,5,120.0,1989
34993,5,121.0,1987
34994,11,110.0,2005
34995,7,94.0,2010
34996,5,76.0,1973
34997,10,67.0,1982
34998,5,122.0,1987
34999,7,102.0,1998
35000,9,91.0,1998
35001,7,106.0,1984
35002,11,110.0,2008
35003,5,121.0,2000
35004,10,93.0,1985
35005,5,110.0,2006
35006,7,92.0,2015
35007,10,82.0,1978
35008,7,95.0,2012
35009,11,113.0,2001
35010,5,126.0,1993
35011,5,76.0,1974
35012,7,94.0,2010
35013,10,91.0,1977
35014,10,93.0,1984
35015,5,113.0,2015
35016,5,84.0,1977
35017,10,67.0,1978
35018,7,94.0,2011
35019,7,73.0,1989
35020,5,120.0,1999
35021,7,103.0,1987
35022,7,107.0,1993
35023,7,104.0,1992
35024,5,121.0,1999
35025,11,68.0,2016
35026,5,111.0,2002
35027,7,47.0,2018
35028,5,120.0,1997
35029,10,68.0,1980
35030,10,90.0,1978
35031,14,84.0,1986
35032,11,111.0,2001
35033,14,89.0,1985
35034,5,122.0,1987
35035,7,100.0,2005
35036,7,75.0,1982
35037,10,91.0,1985
35038,7,101.0,2001
35039,10,73.0,1978
35040,7,110.0,1996
35041,7,75.0,2001
35042,5,113.0,2015
35043,7,104.0,1986
35044,5,110.0,2001
35045,3,130.0,2001
35046,7,73.0,1988
35047,10,74.0,1979
35048,10,92.0,1980
35049,5,110.0,2003
35050,10,67.0,1979
35051,5,82.0,1976
35052,6,155.0,1984
35053,5,59.0,1978
35054,5,110.0,2001
35055,10,68.0,1981
35056,7,114.0,1990
35057,10,73.0,1978
35058,15,117.0,1975
35059,3,143.0,1995
35060,11,130.0,2003
35061,15,50.0,1968
35062,9,87.0,2002
35063,7,92.0,2015
35064,7,100.0,1998
35065,5,110.0,2003
35066,7,101.0,1999
35067,7,100.0,2002
35068,7,104.0,1988
35069,10,67.0,1985
35070,3,140.0,1997
35071,7,133.0,1995
35072,11,115.0,2018
35073,7,101.0,1998
35074,11,90.0,2006
35075,5,110.0,2003
35076,10,67.0,1980
35077,5,116.0,2000
35078,9,91.0,1997
35079,14,83.0,1985
35080,5,59.0,1978
35081,6,143.0,1996
35082,7,104.0,1983
35083,14,89.0,1986
35084,5,113.0,2015
35085,10,91.0,1985
35086,10,68.0,1986
35087,7,92.0,2015
35088,7,104.0,1988
35089,10,88.0,1978
35090,7,103.0,1989
35091,14,84.0,1986
35092,5,68.0,1970
35093,15,60.0,1967
35094,7,60.0,2006
35095,10,68.0,1981
35096,5,119.0,1979
35097,4,107.0,2011
35098,5,123.0,1997
35099,7,92.0,2012
35100,15,60.3,1967
35101,5,120.0,1998
35102,7,104.0,1990
35103,14,83.0,1987
35104,7,104.0,1996
35105,5,65.0,1975
35106,5,122.0,1990
35107,11,110.0,2003
35108,5,66.0,1970
35109,7,103.0,1985
35110,5,65.0,1976
35111,7,46.0,2011
35112,5,121.0,1997
35113,5,122.0,1999
35114,10,91.0,1985
35115,7,75.0,1982
35116,5,116.0,1999
35117,7,87.0,2010
35118,5,111.0,2002
35119,5,60.0,1985
35120,10,67.0,1976
35121,11,90.0,2009
35122,7,90.0,2008
35123,7,74.0,1984
35124,7,87.0,2003
35125,7,95.0,2001
35126,5,84.0,1974
35127,7,135.0,1984
35128,5,121.0,1994
35129,5,65.0,1974
35130,7,94.0,2011
35131,7,104.0,1988
35132,7,104.0,1988
35133,7,103.0,1986
35134,7,103.0,1992
35135,7,104.0,1993
35136,10,68.0,1985
35137,3,145.0,1993
35138,7,73.0,1989
35139,7,67.0,2015
